"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"I3","H1","484","Mexico","16","MANUFACTURE OF TOBACCO PRODUCTS","840","United States",2001,2001,"CMT","AHS",54.17,62.58,14.55,23,67,8,3,8,2860.845,
"I3","H1","484","Mexico","16","MANUFACTURE OF TOBACCO PRODUCTS","840","United States",2001,2001,"CMT","MFN",54.17,62.58,14.55,23,67,8,3,8,2860.845,
"I3","H1","484","Mexico","16","MANUFACTURE OF TOBACCO PRODUCTS","840","United States",2002,2002,"CMT","AHS",5,5,0,5,5,7,0,0,5207.177,
"I3","H1","484","Mexico","16","MANUFACTURE OF TOBACCO PRODUCTS","840","United States",2002,2002,"CMT","MFN",51.6,56.98,14.06,23,67,7,2,7,5207.177,
"I3","H1","484","Mexico","16","MANUFACTURE OF TOBACCO PRODUCTS","840","United States",2002,2002,"CMT","PRF",5,5,0,5,5,,,0,5207.203,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1996,1996,"CMT","AHS",17.14,20.02,6.2,0,35,730,0,161,2040223.057,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1996,1996,"CMT","MFN",17.14,20.02,6.2,0,35,730,0,161,2040223.057,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1997,1997,"CMT","AHS",17.14,21.08,6.19,0,35,721,0,160,2612856.987,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1997,1997,"CMT","MFN",17.14,21.08,6.19,0,35,721,0,160,2612856.987,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1998,1998,"CMT","AHS",17.42,21.05,6.3,0,35,727,0,178,3232272.72,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1998,1998,"CMT","MFN",17.42,21.05,6.3,0,35,727,0,178,3232272.72,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1999,1999,"CMT","AHS",4.73,4.22,2.85,0,12,1497,0,0,4619820.448,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1999,1999,"CMT","MFN",20.71,23.16,6.18,3,35,1497,0,635,4619820.448,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",1999,1999,"CMT","PRF",4.74,4.22,2.86,0,12,1424,,0,4619135.704,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",2000,2000,"CMT","AHS",20.74,22.9,6.13,3,35,732,0,630,5395628.06,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",2000,2000,"CMT","MFN",20.74,22.9,6.13,3,35,732,0,630,5395628.06,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",2001,2001,"CMT","AHS",20.93,23.72,6.19,3,35,719,0,621,4940807.764,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",2001,2001,"CMT","MFN",20.93,23.72,6.19,3,35,719,0,621,4940807.764,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",2002,2002,"CMT","AHS",0.15,0.13,0.45,0,2,704,0,0,4861327.435,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",2002,2002,"CMT","MFN",20.92,23.4,6.11,3,35,704,0,611,4861327.435,
"I3","H1","484","Mexico","17","MANUFACTURE OF TEXTILES","840","United States",2002,2002,"CMT","PRF",0.16,0.13,0.46,0,2,,,0,4929409.939,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1996,1996,"CMT","AHS",33.55,34.81,4.87,0,35,353,0,342,1798978.055,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1996,1996,"CMT","MFN",33.55,34.81,4.87,0,35,353,0,342,1798978.055,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1997,1997,"CMT","AHS",33.59,34.88,4.7,10,35,354,0,343,2377400.366,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1997,1997,"CMT","MFN",33.59,34.88,4.7,10,35,354,0,343,2377400.366,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1998,1998,"CMT","AHS",33.6,34.89,4.7,10,35,354,0,343,2626613.117,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1998,1998,"CMT","MFN",33.6,34.89,4.7,10,35,354,0,343,2626613.117,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1999,1999,"CMT","AHS",5.01,4.3,4.07,0,12,607,0,0,2311275.833,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1999,1999,"CMT","MFN",33.99,34.92,3.76,13,35,607,0,348,2311275.833,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",1999,1999,"CMT","PRF",5.01,4.3,4.07,0,12,603,,0,2311275.833,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",2000,2000,"CMT","AHS",33.97,34.89,3.78,13,35,352,0,343,1997927.725,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",2000,2000,"CMT","MFN",33.97,34.89,3.78,13,35,352,0,343,1997927.725,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",2001,2001,"CMT","AHS",34.05,34.86,3.63,13,35,347,0,339,1717269.814,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",2001,2001,"CMT","MFN",34.05,34.86,3.63,13,35,347,0,339,1717269.814,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",2002,2002,"CMT","AHS",0.26,0.14,0.69,0,2,336,0,0,1457915.087,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",2002,2002,"CMT","MFN",34.21,34.92,3.3,13,35,336,0,330,1457915.087,
"I3","H1","484","Mexico","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","840","United States",2002,2002,"CMT","PRF",0.26,0.14,0.69,0,2,,,0,1459475.892,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1996,1996,"CMT","AHS",24.8,21.49,11.78,0,35,108,0,75,421410.287,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1996,1996,"CMT","MFN",24.8,21.49,11.78,0,35,108,0,75,421410.287,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1997,1997,"CMT","AHS",25.3,21.64,11.71,0,35,103,0,73,579223.024,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1997,1997,"CMT","MFN",25.3,21.64,11.71,0,35,103,0,73,579223.024,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1998,1998,"CMT","AHS",25.29,20.77,11.66,0,35,106,0,75,664437.455,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1998,1998,"CMT","MFN",25.29,20.77,11.66,0,35,106,0,75,664437.455,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1999,1999,"CMT","AHS",6.4,4.76,5.44,0,12,217,0,0,725527.213,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1999,1999,"CMT","MFN",26.4,20.8,10.43,3,35,217,0,79,725527.213,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",1999,1999,"CMT","PRF",6.4,4.76,5.44,0,12,214,,0,725527.213,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2000,2000,"CMT","AHS",26.26,21.31,10.35,3,35,110,0,82,837488.106,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2000,2000,"CMT","MFN",26.26,21.31,10.35,3,35,110,0,82,837488.106,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2001,2001,"CMT","AHS",26.25,21.14,10.32,3,35,110,0,82,670826.672,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2001,2001,"CMT","MFN",26.25,21.14,10.32,3,35,110,0,82,670826.672,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2002,2002,"CMT","AHS",0.83,0.81,0.92,0,2,107,0,0,534166.163,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2002,2002,"CMT","MFN",28.01,20.78,9.15,5,35,107,0,86,534166.163,
"I3","H1","484","Mexico","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","840","United States",2002,2002,"CMT","PRF",0.83,0.78,0.92,0,2,,,0,630642.609,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1996,1996,"CMT","AHS",16.84,15.76,3.4,10,20,105,0,46,312008.149,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1996,1996,"CMT","MFN",16.84,15.76,3.4,10,20,105,0,46,312008.149,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1997,1997,"CMT","AHS",16.74,15.76,3.45,10,20,106,0,46,378691.568,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1997,1997,"CMT","MFN",16.74,15.76,3.45,10,20,106,0,46,378691.568,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1998,1998,"CMT","AHS",16.87,15.6,3.42,10,20,104,0,46,433127.47,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1998,1998,"CMT","MFN",16.87,15.6,3.42,10,20,104,0,46,433127.47,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1999,1999,"CMT","AHS",4.45,6.31,4.13,0,12,194,0,0,479929.349,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1999,1999,"CMT","MFN",20.7,18.81,4.56,13,30,194,0,91,479929.349,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",1999,1999,"CMT","PRF",4.45,6.31,4.13,0,12,188,,0,479929.349,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2000,2000,"CMT","AHS",20.71,18.75,4.58,13,30,104,0,90,566815.143,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2000,2000,"CMT","MFN",20.71,18.75,4.58,13,30,104,0,90,566815.143,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2001,2001,"CMT","AHS",20.37,18.85,5.68,0,30,104,0,87,495837.177,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2001,2001,"CMT","MFN",20.37,18.85,5.68,0,30,104,0,87,495837.177,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2002,2002,"CMT","AHS",0.55,0.87,0.81,0,2,103,0,0,502392.64,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2002,2002,"CMT","MFN",20.4,18.91,5.7,0,30,103,0,86,502392.64,
"I3","H1","484","Mexico","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","840","United States",2002,2002,"CMT","PRF",0.55,0.89,0.81,0,2,,,0,511346.203,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1996,1996,"CMT","AHS",9.32,9.2,2.67,0,20,227,0,2,2185981.515,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1996,1996,"CMT","MFN",9.32,9.2,2.67,0,20,227,0,2,2185981.515,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1997,1997,"CMT","AHS",9.4,9.21,2.65,0,20,225,0,2,2467315.869,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1997,1997,"CMT","MFN",9.4,9.21,2.65,0,20,225,0,2,2467315.869,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1998,1998,"CMT","AHS",9.38,9.41,2.65,0,20,225,0,2,2653373.531,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1998,1998,"CMT","MFN",9.38,9.41,2.65,0,20,225,0,2,2653373.531,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1999,1999,"CMT","AHS",3.32,6.07,3.25,0,13,423,0,0,2964550.191,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1999,1999,"CMT","MFN",12.89,12.66,3.49,3,23,423,0,24,2964550.191,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",1999,1999,"CMT","PRF",3.32,6.07,3.25,0,13,408,,0,2964550.191,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2000,2000,"CMT","AHS",12.89,12.86,3.49,3,23,225,0,24,3420810.529,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2000,2000,"CMT","MFN",12.89,12.86,3.49,3,23,225,0,24,3420810.529,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2001,2001,"CMT","AHS",13.03,12.64,3.42,3,23,223,0,24,3051539.754,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2001,2001,"CMT","MFN",13.03,12.64,3.42,3,23,223,0,24,3051539.754,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2002,2002,"CMT","AHS",0.34,0.25,0.47,0,2,211,0,0,2861732.025,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2002,2002,"CMT","MFN",12.97,12.59,3.48,3,23,211,0,23,2861732.025,
"I3","H1","484","Mexico","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","840","United States",2002,2002,"CMT","PRF",0.34,0.25,0.47,0,2,,,0,2957465.537,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1996,1996,"CMT","AHS",12,11.04,6.86,0,20,84,0,20,573390.335,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1996,1996,"CMT","MFN",12,11.04,6.86,0,20,84,0,20,573390.335,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1997,1997,"CMT","AHS",11.47,10.65,6.97,0,20,82,0,18,628036.397,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1997,1997,"CMT","MFN",11.47,10.65,6.97,0,20,82,0,18,628036.397,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1998,1998,"CMT","AHS",11.73,10.95,7.05,0,20,86,0,20,659454.639,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1998,1998,"CMT","MFN",11.73,10.95,7.05,0,20,86,0,20,659454.639,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1999,1999,"CMT","AHS",1.35,0.68,3.46,0,18,150,0,1,762421.188,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1999,1999,"CMT","MFN",16.28,14.41,9.26,0,30,150,0,48,762421.188,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",1999,1999,"CMT","PRF",1.52,0.71,3.63,0,18,126,,1,722683.551,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2000,2000,"CMT","AHS",16.49,14.56,9.07,0,30,86,0,48,879249.984,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2000,2000,"CMT","MFN",16.49,14.56,9.07,0,30,86,0,48,879249.984,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2001,2001,"CMT","AHS",16.49,14.75,9.07,0,30,86,0,48,857386.267,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2001,2001,"CMT","MFN",16.49,14.75,9.07,0,30,86,0,48,857386.267,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2002,2002,"CMT","AHS",0.17,0.09,0.48,0,2,86,0,0,732014.4,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2002,2002,"CMT","MFN",16.49,14.86,9.07,0,30,86,0,48,732014.4,
"I3","H1","484","Mexico","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","840","United States",2002,2002,"CMT","PRF",0.17,0.09,0.48,0,2,12,,0,732027.242,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1996,1996,"CMT","AHS",8,7.01,4.49,0,15,36,0,0,1333820.146,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1996,1996,"CMT","MFN",8,7.01,4.49,0,15,36,0,0,1333820.146,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1997,1997,"CMT","AHS",7.98,7.25,4.41,0,15,34,0,0,1991754.634,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1997,1997,"CMT","MFN",7.98,7.25,4.41,0,15,34,0,0,1991754.634,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1998,1998,"CMT","AHS",7.88,7.07,4.53,0,15,35,0,0,1844468.879,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1998,1998,"CMT","MFN",7.88,7.07,4.53,0,15,35,0,0,1844468.879,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1999,1999,"CMT","AHS",2.74,3.15,2.87,0,9,80,0,0,2066144.418,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1999,1999,"CMT","MFN",11.41,10.58,4.03,3,18,80,0,1,2066144.418,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",1999,1999,"CMT","PRF",2.74,3.15,2.87,0,9,79,,0,2066144.418,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2000,2000,"CMT","AHS",10.86,10.01,4.6,3,18,35,0,1,3659814.302,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2000,2000,"CMT","MFN",10.86,10.01,4.6,3,18,35,0,1,3659814.302,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2001,2001,"CMT","AHS",10.79,8.99,4.85,0,18,37,0,1,3264107.001,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2001,2001,"CMT","MFN",10.79,8.99,4.85,0,18,37,0,1,3264107.001,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2002,2002,"CMT","AHS",0.45,0.55,0.51,0,1.5,37,0,0,2431282.806,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2002,2002,"CMT","MFN",10.79,9.01,4.85,0,18,37,0,1,2431282.806,
"I3","H1","484","Mexico","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","840","United States",2002,2002,"CMT","PRF",0.45,0.55,0.51,0,1.5,,,0,2433552.646,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1996,1996,"CMT","AHS",9.77,8.93,5.61,0,20,2878,0,68,5619918.32,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1996,1996,"CMT","MFN",9.77,8.93,5.61,0,20,2878,0,68,5619918.32,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1997,1997,"CMT","AHS",10,9.06,5.5,0,20,2876,0,68,6904694.069,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1997,1997,"CMT","MFN",10,9.06,5.5,0,20,2876,0,68,6904694.069,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1998,1998,"CMT","AHS",9.73,9.08,5.66,0,20,2897,0,67,7294686.193,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1998,1998,"CMT","MFN",9.73,9.08,5.66,0,20,2897,0,67,7294686.193,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1999,1999,"CMT","AHS",2.74,2.78,3.56,0,20,5993,0,4,8200251.169,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1999,1999,"CMT","MFN",12.51,12.06,6.06,0,30,5993,0,660,8200251.169,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",1999,1999,"CMT","PRF",2.74,2.78,3.56,0,20,5900,,4,8150359.636,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2000,2000,"CMT","AHS",12.51,11.91,6.07,0,30,2917,0,659,9958980.061,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2000,2000,"CMT","MFN",12.51,11.91,6.07,0,30,2917,0,659,9958980.061,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2001,2001,"CMT","AHS",12.51,12.11,6.07,0,30,2913,0,660,9632581.964,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2001,2001,"CMT","MFN",12.51,12.11,6.07,0,30,2913,0,660,9632581.964,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2002,2002,"CMT","AHS",0.39,0.41,0.58,0,2,2877,0,0,9840632.586,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2002,2002,"CMT","MFN",12.58,12.31,6.07,0,30,2877,0,656,9840632.586,
"I3","H1","484","Mexico","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","840","United States",2002,2002,"CMT","PRF",0.39,0.41,0.58,0,2,69,,0,9851062.109,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1996,1996,"CMT","AHS",15.14,14.94,4.35,0,20,299,0,65,4917633.876,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1996,1996,"CMT","MFN",15.14,14.94,4.35,0,20,299,0,65,4917633.876,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1997,1997,"CMT","AHS",15.22,15.09,4.21,0,20,299,0,66,6146153.344,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1997,1997,"CMT","MFN",15.22,15.09,4.21,0,20,299,0,66,6146153.344,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1998,1998,"CMT","AHS",15.1,15.21,4.34,0,20,300,0,65,6634379.651,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1998,1998,"CMT","MFN",15.1,15.21,4.34,0,20,300,0,65,6634379.651,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1999,1999,"CMT","AHS",6.29,7.09,4.29,0,23,496,0,2,7784574.193,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1999,1999,"CMT","MFN",18.49,18.42,5.16,0,30,496,0,201,7784574.193,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",1999,1999,"CMT","PRF",6.29,7.09,4.29,0,23,475,,2,7784574.193,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2000,2000,"CMT","AHS",18.49,18.4,5.16,0,30,301,0,201,8743861.652,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2000,2000,"CMT","MFN",18.49,18.4,5.16,0,30,301,0,201,8743861.652,
"I3","H1","484","Mexico","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","840","United States",2001,2001,"CMT","AHS",18.5,18.43,5.18,0,30,305,0,205,7869046.82,
