munic,chg_labor_force2,outflow_intermunic2,inflow_intermunic2,inflow_intl_munic2,intl_mig_outflows2,pop90,intl_mig_rt10yr
484013048,40.75,143.0909652709961,209.1321792602539,3.735959649085999,4.097173415124416,880.79999,.0046516503
484013049,-9.860000610351563,1.353913933038712,4.546695947647095,1.696970894932747,13.38975334167481,53.600002,.24980882
484013050,71.93999481201172,14.00215291976929,70.19791412353516,1.935971081256867,-14.88826274871826,96.700005,-.15396342
484013052,-14.90000152587891,3.193519115447998,6.96320378780365,0,16.18968629837036,67.900002,.23843426
484013053,-6.220001220703125,1.330000042915344,18.03053617477417,.6200000047683716,20.91053676605225,101.4,.2062183
484013054,-2.670001983642578,1.589999914169312,11.37120676040649,.1400000005960465,10.68120861053467,44.900002,.23788883
484013056,-3.540000915527344,6.83342444896698,3.76309859752655,.0799999982118607,-.6303249597549439,46.799999,-.013468483
484013062,4.42999267578125,10.15845489501953,64.21358299255371,1.139999985694885,45.41513538360596,226.90001,.20015484
484013067,-11.53000259399414,1.769999980926514,1.910964250564575,0,10.90096712112427,51.100002,.21332616
484013068,19.81999206542969,12.92000007629395,66.80134582519531,.2499999850988388,31.10135269165039,138.10001,.22520892
484013070,-6.229999542236328,2.559999942779541,7.252366542816162,.7187402434647083,11.07110619544983,40.299999,.27471727
484013071,-17.61000061035156,9.253063678741455,8.70064640045166,0,14.98758363723755,106.5,.14072849
484013072,-7.260002136230469,3.300000190734863,7.574158668518066,0,9.814160823822022,79.700005,.12313877
484013074,-4.95001220703125,45.44307899475098,50.9316577911377,.550000011920929,2.678591251373291,324.20001,.0082621565
484013075,-8.160003662109375,43.9480152130127,83.57620620727539,.8400000333786011,37.25819492340088,420,.088709988
484013078,-9.219997406005859,2.190000057220459,2.474156737327576,0,8.624154329299927,69.099998,.12480687
484013080,3.269996643066406,8.751220226287842,7.931401252746582,.2599999904632568,-4.709815502166748,49.100002,-.095922917
484013081,-1.459999084472656,3.758373945951462,18.18859958648682,.2700000107288361,14.30022430419922,82.5,.17333606
