hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
1011100	90	"Live purebred breeding horses"	"number"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				6496.78
1011900	90	"Live horses other than purebred breeding horses"	"number"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.2	.2	0	0				4934.48
1012010	90	"Live purebred breeding asses"	"number"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				2482.57
1012020	90	"Live asses other than purebred breeding asses"	"number"	""			.15	.15	0	0	""	""	""			""	""	"CA"		0	0	0				.15	.15	0	0	"E"		0	0	0		"IL"		0	0	0											.15	.15	0	0				
1012030	90	"Mules and hinnies imported for immediate slaughter"	"number"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				
1012040	90	"Mules and hinnies not imported for immediate slaughter"	"number"	""			.1	.1	0	0	""	""	""			""	""	"CA"		.08	.08	0				.1	.1	0	0	"E"		0	0	0		"IL"		0	0	0											.2	.2	0	0				
1021000	90	"Live purebred bovine breeding animals"	"number"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				1189.25
1029020	90	"Cows imported specially for dairy purposes"	"number"	"kilograms"			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.000072	0	.066	0				917.18
1029040	90	"Live bovine animals other than purebred or those imported for dairy purposes"	"number"	"kilograms"			.000049	0	.022	0	""	""	""			""	""	"CA"		.000029	0	.013				.000049	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.000121	0	.055	0				453.575
1031000	90	"Live purebred breeding swine"	"number"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				370.703
1039100	90	"Live swine, other than purebred breeding swine, weighing less than 50 kg each"	"number"	"kilograms"			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.000883	0	.044	0				49.8105
1039200	90	"Live swine, other than purebred breeding swine, weighing 50 kg or more"	"number"	"kilograms"			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.000356	0	.044	0				123.59
1041000	90	"Live sheep"	"number"	"kilograms"			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.042627	0	3	0				70.3784
1042000	90	"Live goats"	"number"	""			.004272	0	1.5	0	""	""	""			""	""	"CA"		.002563	0	.9				.004272	0	1.5	0	"E"		0	0	0		"IL"		0	0	0											.008545	0	3	0				351.086
1051100	90	"Live chickens weighing not over 185 g each"	"number"	""			.019802	0	.02	0	""	""	""			""	""	"CA"		.015841	0	.016				.019802	0	.02	0	"E"		0	0	0		"IL"		0	0	0											.039604	0	.04	0				1.01001
1051900	90	"Live ducks, geese and guineas, weighing not more than 185 g each"	"number"	""			.014544	0	.02	0	""	""	""			""	""	"CA"		.011635	0	.016				.014544	0	.02	0	"E"		0	0	0		"IL"		0	0	0											.029087	0	.04	0				1.37518
1059100	90	"Live chickens weighing over 185 g each"	"number"	"kilograms"			.0171	0	.044	0	""	""	""			""	""	"CA"		.013602	0	.035				.0171	0	.044	0	"E"		0	0	0		"IL"		0	0	0											.068399	0	.176	0				2.57314
1059900	90	"Live ducks, geese, turkeys and guineas, weighing over 185 g each"	"number"	"kilograms"			.004423	0	.044	0	""	""	""			""	""	"CA"		.003518	0	.035				.004423	0	.044	0	"E"		0	0	0		"IL"		0	0	0											.01769	0	.176	0				9.94903
1060010	90	"Live birds, other than poultry"	"number"	""			.04	.04	0	0	"A"	""	""			""	""	"CA"		0	0	0				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.2	.2	0	0				14.4266
1060030	90	"Live foxes"	"number"	""			.075	.075	0	0	""	""	""			""	""	"CA"		0	0	0				.075	.075	0	0	"E"		0	0	0		"IL"		0	0	0											.15	.15	0	0				42.704
1060050	90	"Live animals other than horses, asses, mules, hinnies, bovines, swine, sheep, goats, foxes or birds"	"not available"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.15	.15	0	0				97.039
2011000	90	"Carcasses and half-carcasses of bovine animals, fresh or chilled"	"kilograms"	""			.013572	0	.044	0	""	""	""			""	""	"CA"		.010796	0	.035				.013572	0	.044	0	"E*"		0	0	0		"IL"		0	0	0											.040717	0	.132	0				3.2419
2012020	90	"Fancy retail beef cuts, fresh or chilled, bone in"	"kilograms"	""			.04	.04	0	0	""	""	""			""	""	"CA"		.032	.032	0				.04	.04	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				1.99788
2012040	90	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, fresh or chilled, bone in"	"kilograms"	""			.1	.1	0	0	""	""	""			""	""	"CA"		.08	.08	0				.1	.1	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				1.93045
2012060	90	"Non retail cuts of meat of bovine animals, other than carcasses and half-carcasses, fresh or chilled, bone in"	"kilograms"	""			.022732	0	.044	0	""	""	""			""	""	"CA"		.018082	0	.035				.022732	0	.044	0	"E*"		0	0	0		"IL"		0	0	0											.068196	0	.132	0				1.93561
2013020	90	"Fancy retail beef cuts, fresh or chilled, boneless"	"kilograms"	""			.04	.04	0	0	""	""	""			""	""	"CA"		.032	.032	0				.04	.04	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				2.60126
2013040	90	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, fresh or chilled, boneless"	"kilograms"	""			.1	.1	0	0	""	""	""			""	""	"CA"		.08	.08	0				.1	.1	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				2.88553
2013060	90	"Non retail cuts of meat of bovine animals, other than carcasses and half-carcasses, fresh or chilled, boneless"	"kilograms"	""			.016981	0	.044	0	""	""	""			""	""	"CA"		.013508	0	.035				.016981	0	.044	0	"E*"		0	0	0		"IL"		0	0	0											.050944	0	.132	0				2.59108
2021000	90	"Carcasses and half-carcasses of bovine animals, frozen"	"kilograms"	""			.016485	0	.044	0	""	""	""			""	""	"CA"		.013113	0	.035				.016485	0	.044	0	"E*"		0	0	0		"IL"		0	0	0											.049456	0	.132	0				2.66901
2022020	90	"Fancy retail beef cuts, frozen, bone in"	"kilograms"	""			.04	.04	0	0	""	""	""			""	""	"CA"		.032	.032	0				.04	.04	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				2.31709
2022040	90	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, frozen, bone in"	"kilograms"	""			.1	.1	0	0	""	""	""			""	""	"CA"		.08	.08	0				.1	.1	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				1.02461
2022060	90	"Non retail cuts of meat of bovine animals, other than carcasses or half-carcasses, frozen, bone in"	"kilograms"	""			.016388	0	.044	0	""	""	""			""	""	"CA"		.013036	0	.035				.016388	0	.044	0	"E*"		0	0	0		"IL"		0	0	0											.049165	0	.132	0				2.68485
2023020	90	"Fancy retail beef cuts, frozen, boneless"	"kilograms"	""			.04	.04	0	0	""	""	""			""	""	"CA"		.032	.032	0				.04	.04	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				2.96435
2023040	90	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, frozen, boneless"	"kilograms"	""			.1	.1	0	0	""	""	""			""	""	"CA"		.08	.08	0				.1	.1	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				2.42345
2023060	90	"Non retail cuts of meat of bovine animals, other than carcasses and half-carcasses, frozen, boneless"	"kilograms"	""			.018663	0	.044	0	""	""	""			""	""	"CA"		.014846	0	.035				.018663	0	.044	0	"E*"		0	0	0		"IL"		0	0	0											.05599	0	.132	0				2.35758
2031100	90	"Carcasses and half-carcasses of swine, fresh or chilled"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.02975	0	.055	0				1.84874
2031210	90	"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in"	"kilograms"	""			.007415	0	.022	0	""	""	""			""	""	"CA"		.004382	0	.013				.007415	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.024267	0	.072	0				2.967
2031290	90	"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than processed"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.026449	0	.055	0				2.07949
2031920	90	"Meat of swine nesi, retail cuts, fresh or chilled"	"kilograms"	""			.008556	0	.022	0	""	""	""			""	""	"CA"		.005056	0	.013				.008556	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.028	0	.072	0				2.57139
2031940	90	"Meat of swine, nesi, non retail cuts, fresh or chilled"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.024051	0	.055	0				2.28677
2032100	90	"Carcasses and half-carcasses of swine, frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.032216	0	.055	0				1.70724
2032210	90	"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in"	"kilograms"	""			.009602	0	.022	0	""	""	""			""	""	"CA"		.005674	0	.013				.009602	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.031426	0	.072	0				2.29112
2032290	90	"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.024751	0	.055	0				2.22215
2032920	90	"Frozen retail cuts of meat of swine, nesi"	"kilograms"	""			.009395	0	.022	0	""	""	""			""	""	"CA"		.005552	0	.013				.009395	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.030749	0	.072	0				2.34155
2032940	90	"Frozen meat of swine, other than retail cuts, nesi"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.024653	0	.055	0				2.23093
2041000	90	"Carcasses and half-carcasses of lamb, fresh or chilled"	"kilograms"	""			.006022	0	.011	0	""	""	""			""	""	"CA"		.003284	0	.006				.006022	0	.011	0	"E"		0	0	0		"IL"		0	0	0											.084301	0	.154	0				1.82678
2042100	90	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"kilograms"	""			.017176	0	.033	0	""	""	""			""	""	"CA"		.013532	0	.026				.017176	0	.033	0	"E"		0	0	0		"IL"		0	0	0											.057253	0	.11	0				1.92131
2042220	90	"Cuts of lamb meat with bone in, fresh or chilled"	"kilograms"	""			.002994	0	.011	0	""	""	""			""	""	"CA"		.001633	0	.006				.002994	0	.011	0	"E"		0	0	0		"IL"		0	0	0											.041917	0	.154	0				3.67396
2042240	90	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"kilograms"	""			.027242	0	.033	0	""	""	""			""	""	"CA"		.021464	0	.026				.027242	0	.033	0	"E"		0	0	0		"IL"		0	0	0											.090808	0	.11	0				1.21134
2042320	90	"Boneless meat of lamb, fresh or chilled"	"kilograms"	""			.00218	0	.011	0	""	""	""			""	""	"CA"		.001189	0	.006				.00218	0	.011	0	"E"		0	0	0		"IL"		0	0	0											.030515	0	.154	0				5.04671
2042340	90	"Boneless meat of sheep, nesi, fresh or chilled"	"kilograms"	""			.016158	0	.033	0	""	""	""			""	""	"CA"		.01273	0	.026				.016158	0	.033	0	"E"		0	0	0		"IL"		0	0	0											.053859	0	.11	0				2.04236
2043000	90	"Carcasses and half-carcasses of lamb, frozen"	"kilograms"	""			.006427	0	.011	0	""	""	""			""	""	"CA"		.003506	0	.006				.006427	0	.011	0	"E"		0	0	0		"IL"		0	0	0											.089982	0	.154	0				1.71146
2044100	90	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"kilograms"	""			.040815	0	.033	0	""	""	""			""	""	"CA"		.032157	0	.026				.040815	0	.033	0	"E"		0	0	0		"IL"		0	0	0											.136051	0	.11	0				.808523
2044220	90	"Cuts of lamb meat with bone in, frozen"	"kilograms"	""			.004233	0	.011	0	""	""	""			""	""	"CA"		.002309	0	.006				.004233	0	.011	0	"E"		0	0	0		"IL"		0	0	0											.059258	0	.154	0				2.5988
2044240	90	"Cuts of sheep meat with bone in, nesi, frozen"	"kilograms"	""			.033348	0	.033	0	""	""	""			""	""	"CA"		.026274	0	.026				.033348	0	.033	0	"E"		0	0	0		"IL"		0	0	0											.111161	0	.11	0				.989554
2044320	90	"Boneless meat of lamb, frozen"	"kilograms"	""			.003461	0	.011	0	""	""	""			""	""	"CA"		.001888	0	.006				.003461	0	.011	0	"E"		0	0	0		"IL"		0	0	0											.048453	0	.154	0				3.17831
2044340	90	"Boneless meat of sheep, nesi, frozen"	"kilograms"	""			.026794	0	.033	0	""	""	""			""	""	"CA"		.021111	0	.026				.026794	0	.033	0	"E"		0	0	0		"IL"		0	0	0											.089314	0	.11	0				1.2316
2045000	90	"Meat of goats, fresh, chilled or frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.080523	0	.11	0				1.36607
2050000	90	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				1.70033
2061000	90	"Edible offal of bovine animals, fresh or chilled"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				1.33031
2062100	90	"Tongues of bovine animals, frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				2.12348
2062200	90	"Livers of bovine animals, frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				.726955
2062900	90	"Edible offal of bovine animals, except tongues or livers, frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				1.87344
2063000	90	"Edible offal of swine, fresh or chilled"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				1.07972
2064100	90	"Livers of swine, frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				.450623
2064900	90	"Edible offal of swine, except liver, frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				.973906
2068000	90	"Edible offal of sheep, goats, horses, asses, mules or hinnies, fresh or chilled"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				
2069000	90	"Edible offal of sheep, goats, horses, asses, mules or hinnies, frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.3	.3	0	0				1.81191
2071020	90	"Turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""			.217489	0	.187	0	""	""	""			""	""	"CA"		.173294	0	.149				.217489	0	.187	0	"E"		0	0	0		"IL"		0	0	0											.25587	0	.22	0				.859812
2071040	90	"Poultry, other than turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""			.0282	0	.11	0	""	""	""			""	""	"CA"		.02256	0	.088				.0282	0	.11	0	"E"		0	0	0		"IL"		0	0	0											.0564	0	.22	0				3.90071
2072100	90	"Chickens, not cut into pieces, frozen"	"kilograms"	""			.024995	0	.11	0	""	""	""			""	""	"CA"		.019996	0	.088				.024995	0	.11	0	"E"		0	0	0		"IL"		0	0	0											.04999	0	.22	0				4.40087
2072220	90	"Turkeys, not cut into pieces, valued less than 88/kg, frozen"	"kilograms"	""			.19184	0	.11	0	""	""	""			""	""	"CA"		.153472	0	.088				.19184	0	.11	0	"E"		0	0	0		"IL"		0	0	0											.38368	0	.22	0				.573395
2072240	90	"Turkeys, not cut into pieces, valued 88 or more per kg, frozen"	"kilograms"	""			.125	.125	0	0	""	""	""			""	""	"CA"		.1	.1	0				.125	.125	0	0	"E"		0	0	0		"IL"		0	0	0											.25	.25	0	0				
2072300	90	"Ducks, geese or guineas, not cut into pieces, frozen"	"kilograms"	""			.042401	0	.11	0	"A"	""	""			""	""	"CA"		.033921	0	.088				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.084802	0	.22	0				2.59428
2073100	90	"Fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""			.08659	0	.22	0	""	""	""			""	""	"CA"		.069272	0	.176				.08659	0	.22	0	"E"		0	0	0		"IL"		0	0	0											.08659	0	.22	0				2.5407
2073900	90	"Poultry cuts and offal, other than fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""			.037088	0	.22	0	""	""	""			""	""	"CA"		.029671	0	.176				.037088	0	.22	0	"E"		0	0	0		"IL"		0	0	0											.037088	0	.22	0				5.93177
2074100	90	"Cuts and offal, of chickens, other than livers, frozen"	"kilograms"	""			.224663	0	.22	0	""	""	""			""	""	"CA"		.17973	0	.176				.224663	0	.22	0	"E"		0	0	0		"IL"		0	0	0											.224663	0	.22	0				.979245
2074200	90	"Cuts and offal, of turkeys, other than livers, frozen"	"kilograms"	""			.116262	0	.22	0	""	""	""			""	""	"CA"		.09301	0	.176				.116262	0	.22	0	"E"		0	0	0		"IL"		0	0	0											.116262	0	.22	0				1.89228
2074300	90	"Cuts and offal, of ducks, geese or guineas, other than livers, frozen"	"kilograms"	""			.049196	0	.22	0	""	""	""			""	""	"CA"		.039357	0	.176				.049196	0	.22	0	"E"		0	0	0		"IL"		0	0	0											.049196	0	.22	0				4.47189
2075000	90	"Poultry livers, frozen"	"kilograms"	""				0	.22	0	""	""	""			""	""	"CA"			0	.176					0	.22	0	"E"		0	0	0		"IL"		0	0	0												0	.22	0				
2081000	90	"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen"	"kilograms"	""			.1	.1	0	0	""	""	""			""	""	"CA"		0	0	0				.1	.1	0	0	"E"		0	0	0		"IL"		0	0	0											.2	.2	0	0				1.66821
2082000	90	"Frog legs, fresh, chilled or frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.1	.1	0	0				5.7474
2089020	90	"Meat and edible offal of deer, fresh, chilled or frozen"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.013788	0	.132	0				9.57384
2089030	90	"Fresh, chilled or frozen quail, eviscerated, not in pieces"	"kilograms"	""			.017786	0	.11	0	"A"	""	""			""	""	"CA"		.010671	0	.066				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.035571	0	.22	0				6.18475
2089040	90	"Other meat and edible meat offal nesi, fresh, chilled or frozen"	"kilograms"	""			.1	.1	0	0	""	""	""			""	""	"CA"		.08	.08	0				.1	.1	0	0	"E"		0	0	0		"IL"		0	0	0											.2	.2	0	0				3.89659
2090000	90	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"	"kilograms"	""			.05	.05	0	0	"A"	""	""			""	""	"CA"		.04	.04	0				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.2	.2	0	0				.403851
2101100	90	"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked"	"kilograms"	""			.006576	0	.022	0	""	""	""			""	""	"CA"		0	0	0				.006576	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.021522	0	.072	0				3.34537
2101200	90	"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked"	"kilograms"	""			.008835	0	.022	0	""	""	""			""	""	"CA"		0	0	0				.008835	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.028913	0	.072	0				2.49021
2101900	90	"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked"	"kilograms"	""			.007811	0	.022	0	""	""	""			""	""	"CA"		0	0	0				.007811	0	.022	0	"E"		0	0	0		"IL"		0	0	0											.025563	0	.072	0				2.81652
2102000	90	"Meat of bovine animals, salted, in brine, dried or smoked"	"kilograms"	""			.1	.1	0	0	"A"	""	""			""	""	"CA"		0	0	0				0	0	0	0	"E*"		0	0	0		"IL"		0	0	0											.3	.3	0	0				6.97454
2109020	90	"Meat and edible offal of chickens, ducks, geese, turkeys and guineas, salted, in brine, dried or smoked; flour and meal of these animals"	"kilograms"	""			.05	.05	0	0	"A"	""	""			""	""	"CA"		.04	.04	0				0	0	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				3.56227
2109040	90	"Meat and edible offal nesi, salted, in brine, dried or smoked; flour and meal, nesi"	"kilograms"	""			.05	.05	0	0	"A"	""	""			""	""	"CA"		0	0	0				0	0	0	0	"E*"		0	0	0		"IL"		0	0	0											.2	.2	0	0				1.42389
3011000	90	"Live ornamental fish"	"no units collected"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				
3019100	90	"Live trout"	"no units collected"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				
3019200	90	"Live eels"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				
3019300	90	"Live carp"	"no units collected"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				
3019900	90	"Live fish, other than trout, eel, carp or ornamental fish"	"no units collected"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				
3021100	90	"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.004935	0	.022	0				4.45812
3021200	90	"Pacific, Atlantic and Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.008021	0	.044	0				5.4858
3021900	90	"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.00488	0	.022	0				4.50815
3022100	90	"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.007352	0	.044	0				5.98475
3022200	90	"Plaice, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			.001549	0	.011	0	"A"	""	""			""	""	"CA"		0	0	0				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.003099	0	.022	0				7.09955
3022300	90	"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			.003948	0	.011	0	"A"	""	""			""	""	"CA"		0	0	0				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.007895	0	.022	0				2.78654
3022900	90	"Flat fish, nesi, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			.007531	0	.011	0	"A"	""	""			""	""	"CA"		0	0	0				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.015061	0	.022	0				1.46068
3023100	90	"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				3.34035
3023200	90	"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				4.3767
3023300	90	"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				16.2769
3023900	90	"Tunas, not elsewhere specified or included, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				5.44656
3024000	90	"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											0	0	0	0				.244496
3025000	90	"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.01691	0	.022	0				1.301
3026100	90	"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			.006757	0	.011	0	"A"	""	""			""	""	"CA"		.004914	0	.008				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.013515	0	.022	0				1.62787
3026200	90	"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.01055	0	.022	0				2.08523
3026300	90	"Atlantic pollock, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.018707	0	.022	0				1.17605
3026400	90	"Mackerel, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""			0	0	0	0	""	""	""			""	""	""		0	0	0				0	0	0	0	""		0	0	0		""		0	0	0											.043321	0	.044	0				1.01567
3026500	90	"Dogfish and other sharks, fresh or chilled, excluding fillets, livers, roes and fish meat of 0304"	"kilograms"	""			.008772	0	.011	0	"A"	""	""			""	""	"CA"		0	0	0				0	0	0	0	"E"		0	0	0		"IL"		0	0	0											.017543	0	.022	0				1.25404
