hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
1039100	98	"Live swine, other than purebred breeding swine, weighing less than 50 kg each"	"NO"	"KG"	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	2	.001692	0	.044	0	"9/3/1995"	"12/31/1999"		26.0047
1039200	98	"Live swine, other than purebred breeding swine, weighing 50 kg or more"	"NO"	"KG"	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	2	.000498	0	.044	0	"9/3/1995"	"12/31/1999"		88.3976
1041000	98	"Live sheep"	"NO"	"KG"	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.02643	0	3	0	"6/1/1996"	"12/31/1999"		113.505
1042000	98	"Live goats"	"NO"	""	"B"	1	.003406	0	.953	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.010721	0	3	0	"1/1/1998"	"12/31/1998"		279.826
1051100	98	"Live chickens weighing not over 185 g each"	"NO"	""	"B"	1	.011373	0	.013	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.034995	0	.04	0	"1/1/1998"	"12/31/1998"		1.14301
1051200	98	"Live turkeys weighing not more than over 185 g each"	"NO"	""	"B"	1	.007834	0	.013	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.024105	0	.04	0	"1/1/1998"	"12/31/1998"		1.65943
1051900	98	"Live ducks, geese and guineas, weighing not more than 185 g each"	"NO"	""	"B"	1	.017807	0	.013	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.05479	0	.04	0	"1/1/1998"	"12/31/1998"		.730058
1059100	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
1059200	98	"Live chickens weighing more than 185 g but not not more than 2000 g each"	"NO"	"KG"	"B"	2	.011322	0	.028	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	2	.071167	0	.176	0	"1/1/1998"	"12/31/1998"		2.47304
1059300	98	"Live chickens weighing more than 2000 g each"	"NO"	"KG"	"B"	2	.015802	0	.028	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	2	.099327	0	.176	0	"1/1/1998"	"12/31/1998"		1.77192
1059900	98	"Live ducks, geese, turkeys and guineas, weighing over 185 g each"	"NO"	"KG"	"B"	2	.006027	0	.028	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	2	.037886	0	.176	0	"1/1/1998"	"12/31/1998"		4.64557
1060010	98	"Live birds, other than poultry"	"NO"	""	"B"	7	.025	.025	0	0	"A"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/1998"	"12/31/1998"		7.79654
1060030	98	"Live foxes"	"NO"	""	"B"	7	.057	.057	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.15	.15	0	0	"1/1/1998"	"12/31/1998"		
1060050	98	"Live animals other than horses, asses, mules, hinnies, bovines, swine, sheep, go"	"NA"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	7	.15	.15	0	0	"1/1/1989"	"12/31/1999"		230.809
2011000	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2011005	98	"Bovine carcasses and halves, fresh or chld., descr. in gen. note 15 of the HTS"	"KG"	""	"B"	1	.02561	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.076829	0	.132	0	"5/31/1997"	"12/31/1999"		1.7181
2011010	98	"Bovine carcasses and halves, fresh or chld., descr. in add. US note 3 to Ch. 2"	"KG"	""	"B"	1	.015427	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.04628	0	.132	0	"5/31/1997"	"12/31/1999"		2.8522
2011050	98	"Bovine carcasses and halves, fresh or chld., other than descr. in gen. note 15 o"	"KG"	""	"B"	7	.28	.28	0	0	""	""	""	""		""	""	""		.28				"MX"	0	0	0	0		""		.28				""		.28				""		.28				""	""	7	.311	.311	0	0	"1/1/1998"	"12/31/1998"		
2012002	98	"High-qual. beef cuts w/bone in, processed, fresh or chld., descr in gen. note 15"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		2.70693
2012004	98	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or c"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		6.98413
2012006	98	"Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in gen. note 1"	"KG"	""	"B"	1	.006738	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.020214	0	.132	0	"5/31/1997"	"12/31/1999"		6.53001
2012010	98	"High-qual. beef cuts, w/bone in, processed, fresh or chld., descr in add. US not"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		6.8017
2012020	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2012030	98	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or c"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		5.08956
2012040	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2012050	98	"Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in add. US not"	"KG"	""	"B"	1	.020639	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.061918	0	.132	0	"5/31/1997"	"12/31/1999"		2.13184
2012060	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2012080	98	"Bovine meat cuts, w/bone in, fresh or chld., not descr in gen. note 15 or add. U"	"KG"	""	"B"	7	.28	.28	0	0	""	""	""	""		""	""	""		.28				"MX"	0	0	0	0		""		.28				""		.28				""		.28				""	""	7	.331	.331	0	0	"1/1/1998"	"12/31/1998"		3.72252
2013002	98	"High-qual. beef cuts, boneless, processed, fresh or chld., descr in gen. note 15"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		2.85028
2013004	98	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, fresh or ch"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		2.16542
2013006	98	"Bovine meat cuts, boneless, not processed, fresh or chld., descr in gen. note 15"	"KG"	""	"B"	1	.00708	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.02124	0	.132	0	"5/31/1997"	"12/31/1999"		6.21476
2013010	98	"High-qual. beef cuts, boneless, processed, fresh or chld., descr in add. US note"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		13.7262
2013020	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2013030	98	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, fresh or ch"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		1.75838
2013040	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2013050	98	"Bovine meat cuts, boneless, not processed, fresh or chld., descr in add. US note"	"KG"	""	"B"	1	.015368	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.046105	0	.132	0	"5/31/1997"	"12/31/1999"		2.86304
2013060	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2013080	98	"Bovine meat cuts, boneless, fresh or chld., not descr in gen. note 15 or add. US"	"KG"	""	"B"	7	.28	.28	0	0	""	""	""	""		""	""	""		.28				"MX"	0	0	0	0		""		.28				""		.28				""		.28				""	""	7	.311	.311	0	0	"1/1/1998"	"12/31/1998"		4.04163
2021000	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2021005	98	"Bovine carcasses and halves, frozen, descr. in gen. note 15 of the HTS"	"KG"	""	"B"	1		0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1		0	.132	0	"5/31/1997"	"12/31/1999"		
2021010	98	"Bovine carcasses and halves, frozen, descr. in add. US note 3 to Ch. 2"	"KG"	""	"B"	1	.03492	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.104761	0	.132	0	"5/31/1997"	"12/31/1999"		1.26001
2021050	98	"Bovine carcasses and halves, frozen, other than descr. in gen. note 15 or add. U"	"KG"	""	"B"	7	.28	.28	0	0	""	""	""	""		""	""	""		.28				"MX"	0	0	0	0		""		.28				""		.28				""		.28				""	""	7	.311	.311	0	0	"1/1/1998"	"12/31/1998"		
2022002	98	"High-qual. beef cuts w/bone in, processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		
2022004	98	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, de"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		
2022006	98	"Bovine meat cuts, w/bone in, not processed, frozen, descr in gen. note 15 of the"	"KG"	""	"B"	1	.046704	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.140111	0	.132	0	"5/31/1997"	"12/31/1999"		.94211
2022010	98	"High-qual. beef cuts, w/bone in, processed, frozen, descr in add. US note 3 to C"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		
2022020	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2022030	98	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, de"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		10.6725
2022040	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2022050	98	"Bovine meat cuts, w/bone in, not processed, frozen, descr in add. US note 3 to C"	"KG"	""	"B"	1	.031293	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.093878	0	.132	0	"5/31/1997"	"12/31/1999"		1.40608
2022060	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2022080	98	"Bovine meat cuts, w/bone in, frozen, not descr in gen. note 15 or add. US note 3"	"KG"	""	"B"	7	.28	.28	0	0	""	""	""	""		""	""	""		.28				"MX"	0	0	0	0		""		.28				""		.28				""		.28				""	""	7	.311	.311	0	0	"1/1/1998"	"12/31/1998"		
2023002	98	"High-qual. beef cuts, boneless, processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	7	.04	.04	0	0	"A"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/1995"	"12/31/1999"		.925936
2023004	98	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, des"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		3.31475
2023006	98	"Bovine meat cuts, boneless, not processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	1	.027634	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.082902	0	.132	0	"5/31/1997"	"12/31/1999"		1.59224
2023010	98	"High-qual. beef cuts, boneless, processed, frozen, descr in add. US note 3 to Ch"	"KG"	""	"B"	7	.04	.04	0	0	"A*"	"AR"	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"7/1/1998"	"12/31/1999"		7.88977
2023020	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2023030	98	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, des"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		2.02356
2023040	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2023050	98	"Bovine meat cuts, boneless, not processed, frozen, descr in add. US note 3 to Ch"	"KG"	""	"B"	1	.027012	0	.044	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.081037	0	.132	0	"5/31/1997"	"12/31/1999"		1.62888
2023060	98	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2023080	98	"Bovine meat cuts, boneless, frozen, not descr in gen. note 15 or add. US note 3 "	"KG"	""	"B"	7	.28	.28	0	0	""	""	""	""		""	""	""		.28				"MX"	0	0	0	0		""		.28				""		.28				""		.28				""	""	7	.311	.311	0	0	"1/1/1998"	"12/31/1998"		3.56075
2031100	98	"Carcasses and half-carcasses of swine, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.032172	0	.055	0	"6/12/1997"	"12/31/1999"		1.70954
2031210	98	"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in"	"KG"	""	"B"	1	.009114	0	.017	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.038601	0	.072	0	"1/1/1998"	"12/31/1998"		1.86523
2031290	98	"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than proc"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.039069	0	.055	0	"6/12/1997"	"12/31/1999"		1.40776
2031920	98	"Meat of swine nesi, retail cuts, fresh or chilled"	"KG"	""	"B"	1	.006459	0	.017	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.027357	0	.072	0	"1/1/1998"	"12/31/1998"		2.63189
2031940	98	"Meat of swine, nesi, non retail cuts, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.029329	0	.055	0	"6/12/1997"	"12/31/1999"		1.87531
2032100	98	"Carcasses and half-carcasses of swine, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.022991	0	.055	0	"6/12/1997"	"12/31/1999"		2.39224
2032210	98	"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in"	"KG"	""	"B"	1	.007882	0	.017	0	"A"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.033384	0	.072	0	"1/1/1998"	"12/31/1998"		2.15675
2032290	98	"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.015288	0	.055	0	"6/12/1997"	"12/31/1999"		3.59766
2032920	98	"Frozen retail cuts of meat of swine, nesi"	"KG"	""	"B"	1	.003978	0	.017	0	"A"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.016848	0	.072	0	"1/1/1998"	"12/31/1998"		4.27362
2032940	98	"Frozen meat of swine, other than retail cuts, nesi"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.021723	0	.055	0	"6/12/1997"	"12/31/1999"		2.53191
2041000	98	"Carcasses and half-carcasses of lamb, fresh or chilled"	"KG"	""	"B"	1	.003112	0	.008	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.059907	0	.154	0	"1/1/1998"	"12/31/1998"		2.57067
2042100	98	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"KG"	""	"B"	1	.016414	0	.03	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.060183	0	.11	0	"1/1/1998"	"12/31/1998"		1.82776
2042220	98	"Cuts of lamb meat with bone in, fresh or chilled"	"KG"	""	"B"	1	.00142	0	.008	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.027336	0	.154	0	"1/1/1998"	"12/31/1998"		5.63351
2042240	98	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"KG"	""	"B"	1	.015551	0	.03	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.057021	0	.11	0	"1/1/1998"	"12/31/1998"		1.92913
2042320	98	"Boneless meat of lamb, fresh or chilled"	"KG"	""	"B"	1	.001894	0	.008	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.036456	0	.154	0	"1/1/1998"	"12/31/1998"		4.22431
2042340	98	"Boneless meat of sheep, nesi, fresh or chilled"	"KG"	""	"B"	1		0	.03	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1		0	.11	0	"1/1/1998"	"12/31/1998"		
2043000	98	"Carcasses and half-carcasses of lamb, frozen"	"KG"	""	"B"	1	.004928	0	.008	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.094869	0	.154	0	"1/1/1998"	"12/31/1998"		1.6233
2044100	98	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"KG"	""	"B"	1	.026289	0	.03	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.096391	0	.11	0	"1/1/1998"	"12/31/1998"		1.14118
2044220	98	"Cuts of lamb meat with bone in, frozen"	"KG"	""	"B"	1	.001857	0	.008	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.035742	0	.154	0	"1/1/1998"	"12/31/1998"		4.30866
2044240	98	"Cuts of sheep meat with bone in, nesi, frozen"	"KG"	""	"B"	1	.023969	0	.03	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.087887	0	.11	0	"1/1/1998"	"12/31/1998"		1.25161
2044320	98	"Boneless meat of lamb, frozen"	"KG"	""	"B"	1	.002758	0	.008	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.053092	0	.154	0	"1/1/1998"	"12/31/1998"		2.90062
2044340	98	"Boneless meat of sheep, nesi, frozen"	"KG"	""	"B"	1	.016284	0	.03	0	"A+"	""	""	""		""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.059709	0	.11	0	"1/1/1998"	"12/31/1998"		1.84227
2045000	98	"Meat of goats, fresh, chilled or frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.045352	0	.11	0	"1/1/1989"	"12/31/1999"		2.42549
2050000	98	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/1989"	"12/31/1999"		.741752
