hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
1060050	92	"Live animals other than horses, asses, mules, hinnies, bovines, swine, sheep, goats, foxes or birds"	"not available"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.15	.15	0	0	""	""		183.67
2011000	92	"Carcasses and half-carcasses of bovine animals, fresh or chilled"	"kilograms"	""	""		.016784	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.016784	0	.044		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.050351	0	.132	0	""	""		2.62162
2012020	92	"Fancy retail beef cuts, fresh or chilled, bone in"	"kilograms"	""	""		.04	.04	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.04	.04	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		1.79004
2012040	92	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, fresh or chilled, bone in"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.1	.1	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.9063
2012060	92	"Non retail cuts of meat of bovine animals, other than carcasses and half-carcasses, fresh or chilled, bone in"	"kilograms"	""	""		.0202	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.0202	0	.044		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.060599	0	.132	0	""	""		2.17824
2013020	92	"Fancy retail beef cuts, fresh or chilled, boneless"	"kilograms"	""	""		.04	.04	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.04	.04	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		4.30707
2013040	92	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, fresh or chilled, boneless"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.1	.1	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.5375
2013060	92	"Non retail cuts of meat of bovine animals, other than carcasses and half-carcasses, fresh or chilled, boneless"	"kilograms"	""	""		.017077	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.017077	0	.044		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.051232	0	.132	0	""	""		2.5765
2021000	92	"Carcasses and half-carcasses of bovine animals, frozen"	"kilograms"	""	""		.018537	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.018537	0	.044		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.055612	0	.132	0	""	""		2.37357
2022020	92	"Fancy retail beef cuts, frozen, bone in"	"kilograms"	""	""		.04	.04	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.04	.04	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		3.82212
2022040	92	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, frozen, bone in"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.1	.1	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		1.62549
2022060	92	"Non retail cuts of meat of bovine animals, other than carcasses or half-carcasses, frozen, bone in"	"kilograms"	""	""		.019003	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.019003	0	.044		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.05701	0	.132	0	""	""		2.31538
2023020	92	"Fancy retail beef cuts, frozen, boneless"	"kilograms"	""	""		.04	.04	0	0	"A"	""	""	""	""	""	""	"CA"		.024	.024	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		3.07516
2023040	92	"Retail cuts of meat of bovine animals, other than fancy retail beef cuts, frozen, boneless"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		.06	.06	0		""		.1	.1	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		3.119
2023060	92	"Non retail cuts of meat of bovine animals, other than carcasses and half-carcasses, frozen, boneless"	"kilograms"	""	""		.019657	0	.044	0	""	""	""	""	""	""	""	"CA"		.011616	0	.026		""		.019657	0	.044		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.058972	0	.132	0	""	""		2.23836
2031100	92	"Carcasses and half-carcasses of swine, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.031464	0	.055	0	""	""		1.74806
2031210	92	"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in"	"kilograms"	""	""		.011731	0	.022	0	""	""	""	""	""	""	""	"CA"		.002133	0	.004		""		.011731	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.038392	0	.072	0	""	""		1.87537
2031290	92	"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than processed"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.030942	0	.055	0	""	""		1.7775
2031920	92	"Meat of swine nesi, retail cuts, fresh or chilled"	"kilograms"	""	""		.009496	0	.022	0	""	""	""	""	""	""	""	"CA"		.001727	0	.004		""		.009496	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.031079	0	.072	0	""	""		2.31669
2031940	92	"Meat of swine, nesi, non retail cuts, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.025061	0	.055	0	""	""		2.19464
2032100	92	"Carcasses and half-carcasses of swine, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.053554	0	.055	0	""	""		1.02701
2032210	92	"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in"	"kilograms"	""	""		.008942	0	.022	0	"A"	""	""	""	""	""	""	"CA"		.001626	0	.004		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.029265	0	.072	0	""	""		2.46031
2032290	92	"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.028566	0	.055	0	""	""		1.92538
2032920	92	"Frozen retail cuts of meat of swine, nesi"	"kilograms"	""	""		.019129	0	.022	0	"A"	""	""	""	""	""	""	"CA"		.003478	0	.004		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.062605	0	.072	0	""	""		1.15008
2032940	92	"Frozen meat of swine, other than retail cuts, nesi"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.025829	0	.055	0	""	""		2.1294
2041000	92	"Carcasses and half-carcasses of lamb, fresh or chilled"	"kilograms"	""	""		.006416	0	.011	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.006416	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.089823	0	.154	0	""	""		1.71448
2042100	92	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"kilograms"	""	""		.041285	0	.033	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.041285	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.137615	0	.11	0	""	""		.799331
2042220	92	"Cuts of lamb meat with bone in, fresh or chilled"	"kilograms"	""	""		.002848	0	.011	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.002848	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.039871	0	.154	0	""	""		3.86241
2042240	92	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"kilograms"	""	""		.030068	0	.033	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.030068	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.100225	0	.11	0	""	""		1.09753
2042320	92	"Boneless meat of lamb, fresh or chilled"	"kilograms"	""	""		.001996	0	.011	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.001996	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.027938	0	.154	0	""	""		5.51219
2042340	92	"Boneless meat of sheep, nesi, fresh or chilled"	"kilograms"	""	""			0	.033	0	""	""	""	""	""	""	""	"CA"		0	0	0		""			0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""			0	.11	0	""	""		
2043000	92	"Carcasses and half-carcasses of lamb, frozen"	"kilograms"	""	""		.008663	0	.011	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.008663	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.121286	0	.154	0	""	""		1.26972
2044100	92	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"kilograms"	""	""		.03655	0	.033	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.03655	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.121834	0	.11	0	""	""		.902867
2044220	92	"Cuts of lamb meat with bone in, frozen"	"kilograms"	""	""		.004129	0	.011	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.004129	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.057813	0	.154	0	""	""		2.66377
2044240	92	"Cuts of sheep meat with bone in, nesi, frozen"	"kilograms"	""	""		.028697	0	.033	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.028697	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.095655	0	.11	0	""	""		1.14996
2044320	92	"Boneless meat of lamb, frozen"	"kilograms"	""	""		.004399	0	.011	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.004399	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.061587	0	.154	0	""	""		2.50054
2044340	92	"Boneless meat of sheep, nesi, frozen"	"kilograms"	""	""		.024359	0	.033	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.024359	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.081197	0	.11	0	""	""		1.35473
2045000	92	"Meat of goats, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.071659	0	.11	0	""	""		1.53505
2050000	92	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
2061000	92	"Edible offal of bovine animals, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		3.18322
2062100	92	"Tongues of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		3.29946
2062200	92	"Livers of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.589021
2062900	92	"Edible offal of bovine animals, except tongues or livers, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		1.69153
2063000	92	"Edible offal of swine, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.572504
2064100	92	"Livers of swine, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		
2064900	92	"Edible offal of swine, except liver, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.585015
2068000	92	"Edible offal of sheep, goats, horses, asses, mules or hinnies, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.669586
2069000	92	"Edible offal of sheep, goats, horses, asses, mules or hinnies, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.992127
2071020	92	"Turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""			0	.187	0	""	""	""	""	""	""	""	"CA"			0	.112		""			0	.187		"E"		0	0	0		"IL"		0	0	0		""						""	""			0	.22	0	""	""		
2071040	92	"Poultry, other than turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""		.02307	0	.11	0	""	""	""	""	""	""	""	"CA"		.013842	0	.066		""		.02307	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.04614	0	.22	0	""	""		4.76812
2072100	92	"Chickens, not cut into pieces, frozen"	"kilograms"	""	""		.023962	0	.11	0	""	""	""	""	""	""	""	"CA"		.014377	0	.066		""		.023962	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.047924	0	.22	0	""	""		4.59058
2072220	92	"Turkeys, not cut into pieces, valued less than 88/kg, frozen"	"kilograms"	""	""		.155932	0	.11	0	""	""	""	""	""	""	""	"CA"		.093559	0	.066		""		.155932	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.311863	0	.22	0	""	""		.705438
2072240	92	"Turkeys, not cut into pieces, valued 88 or more per kg, frozen"	"kilograms"	""	""		.125	.125	0	0	""	""	""	""	""	""	""	"CA"		.075	.075	0		""		.125	.125	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.25	.25	0	0	""	""		
2072300	92	"Ducks, geese or guineas, not cut into pieces, frozen"	"kilograms"	""	""		.037125	0	.11	0	"A"	""	""	""	""	""	""	"CA"		.022275	0	.066		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.074251	0	.22	0	""	""		2.96294
2073100	92	"Fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""	""			0	.22	0	""	""	""	""	""	""	""	"CA"			0	.132		""			0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""			0	.22	0	""	""		
2073900	92	"Poultry cuts and offal, other than fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""	""		.210541	0	.22	0	""	""	""	""	""	""	""	"CA"		.126325	0	.132		""		.210541	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.210541	0	.22	0	""	""		1.04493
2074100	92	"Cuts and offal, of chickens, other than livers, frozen"	"kilograms"	""	""		.234493	0	.22	0	""	""	""	""	""	""	""	"CA"		.140696	0	.132		""		.234493	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.234493	0	.22	0	""	""		.938194
2074200	92	"Cuts and offal, of turkeys, other than livers, frozen"	"kilograms"	""	""		.161238	0	.22	0	""	""	""	""	""	""	""	"CA"		.096743	0	.132		""		.161238	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.161238	0	.22	0	""	""		1.36444
2074300	92	"Cuts and offal, of ducks, geese or guineas, other than livers, frozen"	"kilograms"	""	""		.057088	0	.22	0	""	""	""	""	""	""	""	"CA"		.034253	0	.132		""		.057088	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.057088	0	.22	0	""	""		3.8537
2075000	92	"Poultry livers, frozen"	"kilograms"	""	""			0	.22	0	""	""	""	""	""	""	""	"CA"			0	.132		""			0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""			0	.22	0	""	""		
2081000	92	"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.1	.1	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.65466
2082000	92	"Frog legs, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.1	.1	0	0	""	""		6.93805
2089020	92	"Meat and edible offal of deer, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.014902	0	.132	0	""	""		8.85765
2089030	92	"Fresh, chilled or frozen quail, eviscerated, not in pieces"	"kilograms"	""	""		.017321	0	.11	0	"A"	""	""	""	""	""	""	"CA"		.003464	0	.022		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.034642	0	.22	0	""	""		6.35076
2089040	92	"Other meat and edible meat offal nesi, fresh, chilled or frozen"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		.06	.06	0		""		.1	.1	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		9.21053
2090000	92	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		.03	.03	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		.464846
2101100	92	"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked"	"kilograms"	""	""		.010804	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.010804	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.035359	0	.072	0	""	""		2.03627
2101200	92	"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked"	"kilograms"	""	""		.011237	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.011237	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.036775	0	.072	0	""	""		1.95785
2101900	92	"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked"	"kilograms"	""	""		.006398	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.006398	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.020938	0	.072	0	""	""		3.43869
2102000	92	"Meat of bovine animals, salted, in brine, dried or smoked"	"kilograms"	""	""		.1	.1	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.3	.3	0	0	""	""		6.64224
2109020	92	"Meat and edible offal of chickens, ducks, geese, turkeys and guineas, salted, in brine, dried or smoked; flour and meal of these animals"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		.03	.03	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		7.13735
2109040	92	"Meat and edible offal nesi, salted, in brine, dried or smoked; flour and meal, nesi"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.91595
3011000	92	"Live ornamental fish"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019100	92	"Live trout"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019200	92	"Live eels"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019300	92	"Live carp"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019900	92	"Live fish, other than trout, eel, carp or ornamental fish"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3021100	92	"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.005995	0	.022	0	""	""		3.66987
3021200	92	"Pacific, Atlantic and Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.008765	0	.044	0	""	""		5.02
