hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
2041000	89	"Carcasses and half-carcasses of lamb, fresh or chilled"	"kilograms"	""	""		.005947	0	.011	0	""	""	""	""	""	""	""	"CA"		.004325	0	.008		""		.005947	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.083265	0	.154	0	""	""		1.84953
2042100	89	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"kilograms"	""	""		.019634	0	.033	0	""	""	""	""	""	""	""	"CA"		.017254	0	.029		""		.019634	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.065448	0	.11	0	""	""		1.68072
2042220	89	"Cuts of lamb meat with bone in, fresh or chilled"	"kilograms"	""	""		.003655	0	.011	0	""	""	""	""	""	""	""	"CA"		.002658	0	.008		""		.003655	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.051174	0	.154	0	""	""		3.00932
2042240	89	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"kilograms"	""	""		.029529	0	.033	0	""	""	""	""	""	""	""	"CA"		.02595	0	.029		""		.029529	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.098431	0	.11	0	""	""		1.11754
2042320	89	"Boneless meat of lamb, fresh or chilled"	"kilograms"	""	""		.002674	0	.011	0	""	""	""	""	""	""	""	"CA"		.001944	0	.008		""		.002674	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.03743	0	.154	0	""	""		4.11437
2042340	89	"Boneless meat of sheep, nesi, fresh or chilled"	"kilograms"	""	""		.021898	0	.033	0	""	""	""	""	""	""	""	"CA"		.019243	0	.029		""		.021898	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.072992	0	.11	0	""	""		1.50701
2043000	89	"Carcasses and half-carcasses of lamb, frozen"	"kilograms"	""	""		.005359	0	.011	0	""	""	""	""	""	""	""	"CA"		.003898	0	.008		""		.005359	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.075029	0	.154	0	""	""		2.05255
2044100	89	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"kilograms"	""	""		.032559	0	.033	0	""	""	""	""	""	""	""	"CA"		.028612	0	.029		""		.032559	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.108528	0	.11	0	""	""		1.01356
2044220	89	"Cuts of lamb meat with bone in, frozen"	"kilograms"	""	""		.004736	0	.011	0	""	""	""	""	""	""	""	"CA"		.003445	0	.008		""		.004736	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.06631	0	.154	0	""	""		2.32241
2044240	89	"Cuts of sheep meat with bone in, nesi, frozen"	"kilograms"	""	""		.022962	0	.033	0	""	""	""	""	""	""	""	"CA"		.020179	0	.029		""		.022962	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.076541	0	.11	0	""	""		1.43714
2044320	89	"Boneless meat of lamb, frozen"	"kilograms"	""	""		.003959	0	.011	0	""	""	""	""	""	""	""	"CA"		.00288	0	.008		""		.003959	0	.011		"E"		0	0	0		"IL"		0	0	0		""						""	""		.055431	0	.154	0	""	""		2.77821
2044340	89	"Boneless meat of sheep, nesi, frozen"	"kilograms"	""	""		.027184	0	.033	0	""	""	""	""	""	""	""	"CA"		.023889	0	.029		""		.027184	0	.033		"E"		0	0	0		"IL"		0	0	0		""						""	""		.090615	0	.11	0	""	""		1.21393
2045000	89	"Meat of goats, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.081305	0	.11	0	""	""		1.35294
2050000	89	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		.683429
2061000	89	"Edible offal of bovine animals, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		1.43968
2062100	89	"Tongues of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		1.68638
2062200	89	"Livers of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		1.34155
2062900	89	"Edible offal of bovine animals, except tongues or livers, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		1.79577
2063000	89	"Edible offal of swine, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.791091
2064100	89	"Livers of swine, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.53729
2064900	89	"Edible offal of swine, except liver, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		.934694
2068000	89	"Edible offal of sheep, goats, horses, asses, mules or hinnies, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		2.35227
2069000	89	"Edible offal of sheep, goats, horses, asses, mules or hinnies, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.3	.3	0	0	""	""		2.03021
2071020	89	"Turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""		.065227	0	.187	0	""	""	""	""	""	""	""	"CA"		.058599	0	.168		""		.065227	0	.187		"E"		0	0	0		"IL"		0	0	0		""						""	""		.076737	0	.22	0	""	""		2.86692
2071040	89	"Poultry, other than turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""		.041557	0	.11	0	""	""	""	""	""	""	""	"CA"		.037401	0	.099		""		.041557	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.083113	0	.22	0	""	""		2.64699
2072100	89	"Chickens, not cut into pieces, frozen"	"kilograms"	""	""		.05816	0	.11	0	""	""	""	""	""	""	""	"CA"		.052344	0	.099		""		.05816	0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""		.116319	0	.22	0	""	""		1.89135
2072220	89	"Turkeys, not cut into pieces, valued less than 88/kg, frozen"	"kilograms"	""	""			0	.11	0	""	""	""	""	""	""	""	"CA"			0	.099		""			0	.11		"E"		0	0	0		"IL"		0	0	0		""						""	""			0	.22	0	""	""		
2072240	89	"Turkeys, not cut into pieces, valued 88 or more per kg, frozen"	"kilograms"	""	""		.125	.125	0	0	""	""	""	""	""	""	""	"CA"		.112	.112	0		""		.125	.125	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.25	.25	0	0	""	""		
2072300	89	"Ducks, geese or guineas, not cut into pieces, frozen"	"kilograms"	""	""		.038505	0	.11	0	"A"	""	""	""	""	""	""	"CA"		.034655	0	.099		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.07701	0	.22	0	""	""		2.85676
2073100	89	"Fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""	""		.06675	0	.22	0	""	""	""	""	""	""	""	"CA"		.060075	0	.198		""		.06675	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.06675	0	.22	0	""	""		3.29588
2073900	89	"Poultry cuts and offal, other than fatty livers of geese or ducks, fresh or chilled"	"kilograms"	""	""		.039215	0	.22	0	""	""	""	""	""	""	""	"CA"		.035293	0	.198		""		.039215	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.039215	0	.22	0	""	""		5.61014
2074100	89	"Cuts and offal, of chickens, other than livers, frozen"	"kilograms"	""	""		.131262	0	.22	0	""	""	""	""	""	""	""	"CA"		.118135	0	.198		""		.131262	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.131262	0	.22	0	""	""		1.67604
2074200	89	"Cuts and offal, of turkeys, other than livers, frozen"	"kilograms"	""	""		.324497	0	.22	0	""	""	""	""	""	""	""	"CA"		.292048	0	.198		""		.324497	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.324497	0	.22	0	""	""		.677971
2074300	89	"Cuts and offal, of ducks, geese or guineas, other than livers, frozen"	"kilograms"	""	""		.076494	0	.22	0	""	""	""	""	""	""	""	"CA"		.068844	0	.198		""		.076494	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.076494	0	.22	0	""	""		2.87605
2075000	89	"Poultry livers, frozen"	"kilograms"	""	""		.012035	0	.22	0	""	""	""	""	""	""	""	"CA"		.010831	0	.198		""		.012035	0	.22		"E"		0	0	0		"IL"		0	0	0		""						""	""		.012035	0	.22	0	""	""		18.2805
2081000	89	"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.1	.1	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.13013
2082000	89	"Frog legs, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.1	.1	0	0	""	""		5.90658
2089020	89	"Meat and edible offal of deer, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.01405	0	.132	0	""	""		9.39474
2089030	89	"Fresh, chilled or frozen quail, eviscerated, not in pieces"	"kilograms"	""	""		.019829	0	.11	0	"A"	""	""	""	""	""	""	"CA"		.015863	0	.088		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.039657	0	.22	0	""	""		5.54755
2089040	89	"Other meat and edible meat offal nesi, fresh, chilled or frozen"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		.09	.09	0		""		.1	.1	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		4.42806
2090000	89	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		.045	.045	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		.524076
2101100	89	"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked"	"kilograms"	""	""		.00986	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.00986	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.03227	0	.072	0	""	""		2.23117
2101200	89	"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked"	"kilograms"	""	""		.011656	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.011656	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.038147	0	.072	0	""	""		1.88742
2101900	89	"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked"	"kilograms"	""	""		.004746	0	.022	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.004746	0	.022		"E"		0	0	0		"IL"		0	0	0		""						""	""		.015532	0	.072	0	""	""		4.63559
2102000	89	"Meat of bovine animals, salted, in brine, dried or smoked"	"kilograms"	""	""		.1	.1	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.3	.3	0	0	""	""		6.24647
2109020	89	"Meat and edible offal of chickens, ducks, geese, turkeys and guineas, salted, in brine, dried or smoked; flour and meal of these animals"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		.045	.045	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		5.30643
2109040	89	"Meat and edible offal nesi, salted, in brine, dried or smoked; flour and meal, nesi"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E*"		0	0	0		"IL"		0	0	0		""						""	""		.2	.2	0	0	""	""		2.93857
3011000	89	"Live ornamental fish"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019100	89	"Live trout"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019200	89	"Live eels"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019300	89	"Live carp"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3019900	89	"Live fish, other than trout, eel, carp or ornamental fish"	"no units collected"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		0	0	0	0	""	""		
3021100	89	"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""						""	""		.005248	0	.022	0	""	""		4.1922
