hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
2021005	95	"Bovine carcasses and halves, frozen, descr. in gen. note 15 of the HTS"	"kilograms"	""	""		.024364	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.073093	0	.132	0	""	""		1.80592
2021010	95	"Bovine carcasses and halves, frozen, descr. in add. US note 3 to Ch. 2"	"kilograms"	""	""		.020479	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.061438	0	.132	0	""	""		2.1485
2021050	95	""	"kilograms"	""	""		.303	.303	0	0	""	""	""	""	""	""	""	""		.303	.303	0		"MX"		0	0	0		""		.303	.303	0		""		.303	.303	0		""		.303				""	""		.311	.311	0	0	""	""		
2022002	95	"High-qual. beef cuts w/bone in, processed, frozen, descr in gen. note 15 of the HTS"	"kilograms"	""	""		.04	.04	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		2.6902
2022004	95	""	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		
2022006	95	"Bovine meat cuts, w/bone in, not processed, frozen, descr in gen. note 15 of the HTS"	"kilograms"	""	""		.023529	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.070588	0	.132	0	""	""		1.87002
2022010	95	"High-qual. beef cuts, w/bone in, processed, frozen, descr in add. US note 3 to Ch. 2"	"kilograms"	""	""		.04	.04	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		2.54168
2022030	95	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, descr in add. US note 3 to Ch. 2"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		1.45504
2022050	95	"Bovine meat cuts, w/bone in, not processed, frozen, descr in add. US note 3 to Ch. 2"	"kilograms"	""	""		.021048	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.063143	0	.132	0	""	""		2.09048
2022080	95	""	"kilograms"	""	""		.303	.303	0	0	""	""	""	""	""	""	""	""		.303	.303	0		"MX"		0	0	0		""		.303	.303	0		""		.303	.303	0		""		.303				""	""		.311	.311	0	0	""	""		
2023002	95	"High-qual. beef cuts, boneless, processed, frozen, descr in gen. note 15 of the HTS"	"kilograms"	""	""		.04	.04	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		1.41851
2023004	95	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, descr in gen. note 15 of the HTS"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		1.32496
2023006	95	"Bovine meat cuts, boneless, not processed, frozen, descr in gen. note 15 of the HTS"	"kilograms"	""	""		.024586	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.073757	0	.132	0	""	""		1.78966
2023010	95	"High-qual. beef cuts, boneless, processed, frozen, descr in add. US note 3 to Ch. 2"	"kilograms"	""	""		.04	.04	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		2.70572
2023030	95	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, descr in add. US note 3 to Ch. 2"	"kilograms"	""	""		.1	.1	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.2	.2	0	0	""	""		1.90185
2023050	95	"Bovine meat cuts, boneless, not processed, frozen, descr in add. US note 3 to Ch. 2"	"kilograms"	""	""		.024908	0	.044	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E*"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.074725	0	.132	0	""	""		1.76647
2023080	95	"Bovine meat cuts, boneless, frozen, not descr in gen. note 15 or add. US note 3 to Ch. 2"	"kilograms"	""	""		.303	.303	0	0	""	""	""	""	""	""	""	""		.303	.303	0		"MX"		0	0	0		""		.303	.303	0		""		.303	.303	0		""		.303				""	""		.311	.311	0	0	""	""		1.25291
2031100	95	"Carcasses and half-carcasses of swine, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.029841	0	.055	0	""	""		1.84312
2031210	95	"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in"	"kilograms"	""	""		.007404	0	.021	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.025384	0	.072	0	""	""		2.83646
2031290	95	"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than processed"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.033004	0	.055	0	""	""		1.66644
2031920	95	"Meat of swine nesi, retail cuts, fresh or chilled"	"kilograms"	""	""		.007869	0	.021	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.02698	0	.072	0	""	""		2.6686
2031940	95	"Meat of swine, nesi, non retail cuts, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.023577	0	.055	0	""	""		2.33278
2032100	95	"Carcasses and half-carcasses of swine, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""			0	.055	0	""	""		
2032210	95	"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in"	"kilograms"	""	""		.008121	0	.021	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.027845	0	.072	0	""	""		2.58578
2032290	95	"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.022092	0	.055	0	""	""		2.48957
2032920	95	"Frozen retail cuts of meat of swine, nesi"	"kilograms"	""	""		.013634	0	.021	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.046745	0	.072	0	""	""		1.54028
2032940	95	"Frozen meat of swine, other than retail cuts, nesi"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.02107	0	.055	0	""	""		2.61035
2041000	95	"Carcasses and half-carcasses of lamb, fresh or chilled"	"kilograms"	""	""		.00493	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.075922	0	.154	0	""	""		2.02839
2042100	95	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"kilograms"	""	""		.009827	0	.032	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.033781	0	.11	0	""	""		3.25626
2042220	95	"Cuts of lamb meat with bone in, fresh or chilled"	"kilograms"	""	""		.00186	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.028637	0	.154	0	""	""		5.37758
2042240	95	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"kilograms"	""	""		.026407	0	.032	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.090773	0	.11	0	""	""		1.21182
2042320	95	"Boneless meat of lamb, fresh or chilled"	"kilograms"	""	""		.001654	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.02547	0	.154	0	""	""		6.04623
2042340	95	"Boneless meat of sheep, nesi, fresh or chilled"	"kilograms"	""	""			0	.032	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""			0	.11	0	""	""		
2043000	95	"Carcasses and half-carcasses of lamb, frozen"	"kilograms"	""	""		.007794	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.120032	0	.154	0	""	""		1.28299
2044100	95	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"kilograms"	""	""		.030626	0	.032	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.105277	0	.11	0	""	""		1.04487
2044220	95	"Cuts of lamb meat with bone in, frozen"	"kilograms"	""	""		.003036	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.046761	0	.154	0	""	""		3.29332
2044240	95	"Cuts of sheep meat with bone in, nesi, frozen"	"kilograms"	""	""		.023184	0	.032	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.079695	0	.11	0	""	""		1.38027
2044320	95	"Boneless meat of lamb, frozen"	"kilograms"	""	""		.002996	0	.01	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.046132	0	.154	0	""	""		3.33828
2044340	95	"Boneless meat of sheep, nesi, frozen"	"kilograms"	""	""		.013668	0	.032	0	""	""	""	""	""	""	""	"CA"		0	0	0		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.046983	0	.11	0	""	""		2.34127
2045000	95	"Meat of goats, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.052093	0	.11	0	""	""		2.11161
2050000	95	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		0	0	0	0	""	""		.293305
2061000	95	"Edible offal of bovine animals, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		2.7486
2062100	95	"Tongues of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		4.28114
2062200	95	"Livers of bovine animals, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		1.30925
2062900	95	"Edible offal of bovine animals, except tongues or livers, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		1.50532
2063000	95	"Edible offal of swine, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		.610034
2064100	95	"Livers of swine, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		.580543
2064900	95	"Edible offal of swine, except liver, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		.760671
2068000	95	"Edible offal of sheep, goats, horses, asses, mules or hinnies, fresh or chilled"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		1.04564
2069000	95	"Edible offal of sheep, goats, horses, asses, mules or hinnies, frozen"	"kilograms"	""	""		0	0	0	0	""	""	""	""	""	""	""	""		0	0	0		""		0	0	0		""		0	0	0		""		0	0	0		""		0				""	""		.3	.3	0	0	""	""		.816248
2071020	95	"Turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""		.133803	0	.181	0	""	""	""	""	""	""	""	"CA"		.041398	0	.056		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.162634	0	.22	0	""	""		1.35273
2071040	95	"Poultry, other than turkeys, not cut into pieces, fresh or chilled"	"kilograms"	""	""		.104323	0	.106	0	""	""	""	""	""	""	""	"CA"		.032478	0	.033		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.216519	0	.22	0	""	""		1.01608
2072100	95	"Chickens, not cut into pieces, frozen"	"kilograms"	""	""		.025842	0	.106	0	""	""	""	""	""	""	""	"CA"		.008045	0	.033		"MX"		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.053635	0	.22	0	""	""		4.10183
