"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"I2","H0","484","Mexico","3849","Manufacture of transport equipment not elsewhere c","840","United States",1995,1995,"CMT","AHS",0,0,0,0,0,1,0,0,1534,
"I2","H0","484","Mexico","3849","Manufacture of transport equipment not elsewhere c","840","United States",1995,1995,"CMT","BND",35,35,0,35,35,1,0,1,1534,100
"I2","H0","484","Mexico","3849","Manufacture of transport equipment not elsewhere c","840","United States",1995,1995,"CMT","MFN",20,20,0,20,20,1,0,1,1534,
"I2","H0","484","Mexico","3849","Manufacture of transport equipment not elsewhere c","840","United States",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,1534,
"I2","H0","484","Mexico","3851","Manufacture of professional and scientific, and me","840","United States",1991,1991,"CMT","AHS",12.57,12.33,3.63,10,20,293,0,41,546684.771,
"I2","H0","484","Mexico","3851","Manufacture of professional and scientific, and me","840","United States",1991,1991,"CMT","MFN",12.57,12.33,3.63,10,20,293,0,41,546684.771,
"I2","H0","484","Mexico","3851","Manufacture of professional and scientific, and me","840","United States",1995,1995,"CMT","AHS",2.7,4.42,4.88,0,16,237,0,8,1030257,
"I2","H0","484","Mexico","3851","Manufacture of professional and scientific, and me","840","United States",1995,1995,"CMT","BND",34.27,33.44,6.4,10,50,158,0,154,1030257,100
"I2","H0","484","Mexico","3851","Manufacture of professional and scientific, and me","840","United States",1995,1995,"CMT","MFN",10.79,10.5,5.48,0,20,237,0,34,1030257,
"I2","H0","484","Mexico","3851","Manufacture of professional and scientific, and me","840","United States",1995,1995,"CMT","PRF",2.7,4.42,4.88,0,16,,,8,1030257,
"I2","H0","484","Mexico","3852","Manufacture of photographic and optical goods","840","United States",1991,1991,"CMT","AHS",12.78,13.35,2.94,5,20,105,0,4,87593.788,
"I2","H0","484","Mexico","3852","Manufacture of photographic and optical goods","840","United States",1991,1991,"CMT","MFN",12.78,13.35,2.94,5,20,105,0,4,87593.788,
"I2","H0","484","Mexico","3852","Manufacture of photographic and optical goods","840","United States",1995,1995,"CMT","AHS",0.85,2.04,2.82,0,15,92,0,0,147501,
"I2","H0","484","Mexico","3852","Manufacture of photographic and optical goods","840","United States",1995,1995,"CMT","BND",35.14,34.91,5.42,25,50,95,0,95,147501,100
"I2","H0","484","Mexico","3852","Manufacture of photographic and optical goods","840","United States",1995,1995,"CMT","MFN",11.73,12.19,4.24,0,20,92,0,4,147501,
"I2","H0","484","Mexico","3852","Manufacture of photographic and optical goods","840","United States",1995,1995,"CMT","PRF",0.85,2.04,2.82,0,15,,,0,147501,
"I2","H0","484","Mexico","3853","Manufacture of watches and clocks","840","United States",1991,1991,"CMT","AHS",15.18,17.6,4.49,10,20,94,0,48,28122.18,
"I2","H0","484","Mexico","3853","Manufacture of watches and clocks","840","United States",1991,1991,"CMT","MFN",15.18,17.6,4.49,10,20,94,0,48,28122.18,
"I2","H0","484","Mexico","3853","Manufacture of watches and clocks","840","United States",1995,1995,"CMT","AHS",2.24,0.47,4.61,0,16,51,0,2,30413,
"I2","H0","484","Mexico","3853","Manufacture of watches and clocks","840","United States",1995,1995,"CMT","BND",34.48,34.58,4,20,35,65,0,65,30413,100
"I2","H0","484","Mexico","3853","Manufacture of watches and clocks","840","United States",1995,1995,"CMT","MFN",15.84,14.93,4.56,10,20,51,0,24,30413,
"I2","H0","484","Mexico","3853","Manufacture of watches and clocks","840","United States",1995,1995,"CMT","PRF",2.24,0.47,4.61,0,16,,,2,30413,
"I2","H0","484","Mexico","3901","Manufacture of jewellery and related articles","840","United States",1991,1991,"CMT","AHS",13.07,14.18,6.45,0,20,33,0,9,16165.42,
"I2","H0","484","Mexico","3901","Manufacture of jewellery and related articles","840","United States",1991,1991,"CMT","MFN",13.07,14.18,6.45,0,20,33,0,9,16165.42,
"I2","H0","484","Mexico","3901","Manufacture of jewellery and related articles","840","United States",1995,1995,"CMT","AHS",3.85,10.06,5.57,0,16,25,0,2,68356,
"I2","H0","484","Mexico","3901","Manufacture of jewellery and related articles","840","United States",1995,1995,"CMT","BND",35,35,0,35,35,25,0,25,68356,100
"I2","H0","484","Mexico","3901","Manufacture of jewellery and related articles","840","United States",1995,1995,"CMT","MFN",12,13.98,6.78,0,20,25,0,8,68356,
"I2","H0","484","Mexico","3901","Manufacture of jewellery and related articles","840","United States",1995,1995,"CMT","PRF",3.85,10.06,5.57,0,16,,,2,68356,
"I2","H0","484","Mexico","3902","Manufacture of musical instruments","840","United States",1991,1991,"CMT","AHS",14.78,16.62,3.65,10,20,47,0,12,10054.12,
"I2","H0","484","Mexico","3902","Manufacture of musical instruments","840","United States",1991,1991,"CMT","MFN",14.78,16.62,3.65,10,20,47,0,12,10054.12,
"I2","H0","484","Mexico","3902","Manufacture of musical instruments","840","United States",1995,1995,"CMT","AHS",0.39,0.01,1.57,0,9,32,0,0,35194,
"I2","H0","484","Mexico","3902","Manufacture of musical instruments","840","United States",1995,1995,"CMT","BND",35,35,0,35,35,23,0,23,35194,100
"I2","H0","484","Mexico","3902","Manufacture of musical instruments","840","United States",1995,1995,"CMT","MFN",9.82,10.44,7.55,0,20,32,0,7,35194,
"I2","H0","484","Mexico","3902","Manufacture of musical instruments","840","United States",1995,1995,"CMT","PRF",0.39,0.01,1.57,0,9,,,0,35194,
"I2","H0","484","Mexico","3903","Manufacture of sporting and athletic goods","840","United States",1991,1991,"CMT","AHS",16.17,15.49,2.35,10,20,45,0,9,14158.855,
"I2","H0","484","Mexico","3903","Manufacture of sporting and athletic goods","840","United States",1991,1991,"CMT","MFN",16.17,15.49,2.35,10,20,45,0,9,14158.855,
"I2","H0","484","Mexico","3903","Manufacture of sporting and athletic goods","840","United States",1995,1995,"CMT","AHS",2.44,0.52,4.44,0,12,32,0,0,52301,
"I2","H0","484","Mexico","3903","Manufacture of sporting and athletic goods","840","United States",1995,1995,"CMT","BND",34.55,34.47,1.89,25,35,27,0,27,52301,100
"I2","H0","484","Mexico","3903","Manufacture of sporting and athletic goods","840","United States",1995,1995,"CMT","MFN",16.1,16.97,2.53,10,20,32,0,7,52301,
"I2","H0","484","Mexico","3903","Manufacture of sporting and athletic goods","840","United States",1995,1995,"CMT","PRF",2.44,0.52,4.44,0,12,,,0,52301,
"I2","H0","484","Mexico","3909","Manufacturing industries not elsewhere classified","840","United States",1991,1991,"CMT","AHS",17.93,15.93,3.83,10,20,244,0,159,362326.71,
"I2","H0","484","Mexico","3909","Manufacturing industries not elsewhere classified","840","United States",1991,1991,"CMT","MFN",17.93,15.93,3.83,10,20,244,0,159,362326.71,
"I2","H0","484","Mexico","3909","Manufacturing industries not elsewhere classified","840","United States",1995,1995,"CMT","AHS",6.34,4.73,6.22,0,20,178,0,19,561446,
"I2","H0","484","Mexico","3909","Manufacturing industries not elsewhere classified","840","United States",1995,1995,"CMT","BND",35,35,0,35,35,113,0,113,561446,100
"I2","H0","484","Mexico","3909","Manufacturing industries not elsewhere classified","840","United States",1995,1995,"CMT","MFN",17.65,15.18,4.07,10,20,178,0,106,561446,
"I2","H0","484","Mexico","3909","Manufacturing industries not elsewhere classified","840","United States",1995,1995,"CMT","PRF",6.21,4.63,6.15,0,20,,,18,557953,
"I2","H0","484","Mexico","4101","Electric light and power","840","United States",1991,1991,"CMT","AHS",10,10,0,10,10,1,0,0,19754.144,
"I2","H0","484","Mexico","4101","Electric light and power","840","United States",1991,1991,"CMT","MFN",10,10,0,10,10,1,0,0,19754.144,
"I2","H0","484","Mexico","4101","Electric light and power","840","United States",1995,1995,"CMT","AHS",6,6,0,6,6,1,0,0,45848,
"I2","H0","484","Mexico","4101","Electric light and power","840","United States",1995,1995,"CMT","BND",35,35,0,35,35,1,0,1,45848,100
"I2","H0","484","Mexico","4101","Electric light and power","840","United States",1995,1995,"CMT","MFN",10,10,0,10,10,1,0,0,45848,
"I2","H0","484","Mexico","4101","Electric light and power","840","United States",1995,1995,"CMT","PRF",6,6,0,6,6,,,0,45848,
"I2","H0","484","Mexico","9999","Goods not elsewhere classified","840","United States",1991,1991,"CMT","AHS",10.8,3.6,6.31,0,20,37,0,7,85771.319,
"I2","H0","484","Mexico","9999","Goods not elsewhere classified","840","United States",1991,1991,"CMT","MFN",10.8,3.6,6.31,0,20,37,0,7,85771.319,
"I2","H0","484","Mexico","9999","Goods not elsewhere classified","840","United States",1995,1995,"CMT","AHS",1.2,0.12,3.04,0,12,29,0,0,139380,
"I2","H0","484","Mexico","9999","Goods not elsewhere classified","840","United States",1995,1995,"CMT","BND",35,35,0,35,35,24,0,24,139380,100
"I2","H0","484","Mexico","9999","Goods not elsewhere classified","840","United States",1995,1995,"CMT","MFN",5.63,1.18,6.36,0,15,29,0,0,139380,
"I2","H0","484","Mexico","9999","Goods not elsewhere classified","840","United States",1995,1995,"CMT","PRF",1.2,0.12,3.04,0,12,,,0,139380,
