"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1989,1989,"TRN","AHS",4.48,3.31,9.14,0,35,251,16,20,1694704,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1989,1989,"TRN","MFN",4.48,3.31,9.14,0,35,251,16,20,1694704,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1990,1990,"TRN","AHS",5.15,3.78,9.39,0,35,242,17,21,2066182,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1990,1990,"TRN","MFN",5.15,3.78,9.39,0,35,242,17,21,2066182,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1991,1991,"CMT","AHS",5.37,4.17,9.39,0,35,233,17,21,2016261.895,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1991,1991,"CMT","MFN",5.37,4.17,9.39,0,35,233,17,21,2016261.895,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1992,1992,"CMT","AHS",4.66,3.72,8.99,0,35,261,17,21,1863206.002,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1992,1992,"CMT","MFN",4.66,3.72,8.99,0,35,261,17,21,1863206.002,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1993,1993,"CMT","AHS",4.07,3.82,9.05,0,35,253,16,19,2152789.512,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1993,1993,"CMT","MFN",4.07,3.82,9.05,0,35,253,16,19,2152789.512,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1995,1995,"CMT","AHS",1.98,1.34,16.08,0,187.9,284,10,11,2954584.729,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1995,1995,"CMT","BND",8.4,3.01,63.1,0,350,374,37,25,2954584.729,100
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1995,1995,"CMT","MFN",7.56,3.64,21.17,0,187.9,284,18,21,2954584.729,
"I2","H0","840","United States","1110","Agricultural and livestock production","484","Mexico",1995,1995,"CMT","PRF",0.87,0.86,3.69,0,30.3,113,,4,2342063.54,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1989,1989,"TRN","AHS",1.57,3.6,3.33,0,8,8,0,0,228,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1989,1989,"TRN","MFN",1.57,3.6,3.33,0,8,8,0,0,228,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1990,1990,"TRN","AHS",2.61,2.15,3.49,0,8,6,0,0,379,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1990,1990,"TRN","MFN",2.61,2.15,3.49,0,8,6,0,0,379,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1991,1991,"CMT","AHS",2.61,3.41,3.49,0,8,6,0,0,254.565,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1991,1991,"CMT","MFN",2.61,3.41,3.49,0,8,6,0,0,254.565,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1992,1992,"CMT","AHS",3.83,3.83,3.06,0,7.5,3,0,0,237.686,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1992,1992,"CMT","MFN",3.83,3.83,3.06,0,7.5,3,0,0,237.686,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1993,1993,"CMT","AHS",1.28,3.56,3.03,0,7.5,5,0,0,272.512,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1993,1993,"CMT","MFN",1.28,3.56,3.03,0,7.5,5,0,0,272.512,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,6,0,0,385.194,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1995,1995,"CMT","BND",1.52,1.24,1.82,0,5,23,0,0,385.194,100
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1995,1995,"CMT","MFN",0.88,2.78,2.68,0,7,6,0,0,385.194,
"I2","H0","840","United States","1130","Hunting, trapping and game propagation","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,303.012,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1989,1989,"TRN","AHS",1.6,1.4,2.43,0,7.5,15,0,0,13160,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1989,1989,"TRN","MFN",1.6,1.4,2.43,0,7.5,15,0,0,13160,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1990,1990,"TRN","AHS",1.22,1.61,2.32,0,7.5,14,0,0,16684,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1990,1990,"TRN","MFN",1.22,1.61,2.32,0,7.5,14,0,0,16684,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1991,1991,"CMT","AHS",1.22,1.67,2.32,0,7.5,14,0,0,21610.681,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1991,1991,"CMT","MFN",1.22,1.67,2.32,0,7.5,14,0,0,21610.681,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1992,1992,"CMT","AHS",1.38,2.25,2.39,0,7.5,13,0,0,22309.401,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1992,1992,"CMT","MFN",1.38,2.25,2.39,0,7.5,13,0,0,22309.401,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1993,1993,"CMT","AHS",1.6,1.7,2.43,0,7.5,15,0,0,20656.704,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1993,1993,"CMT","MFN",1.6,1.7,2.43,0,7.5,15,0,0,20656.704,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,15,0,0,27365.741,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1995,1995,"CMT","BND",0.36,0.37,1.39,0,4.8,28,0,0,27365.741,100
"I2","H0","840","United States","1210","Forestry","484","Mexico",1995,1995,"CMT","MFN",0.46,0.34,1.36,0,4.8,15,0,0,27365.741,
"I2","H0","840","United States","1210","Forestry","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,7401.896,
"I2","H0","840","United States","1220","Logging","484","Mexico",1989,1989,"TRN","AHS",0.18,0.99,0.83,0,2.5,8,0,0,1927,
"I2","H0","840","United States","1220","Logging","484","Mexico",1989,1989,"TRN","MFN",0.18,0.99,0.83,0,2.5,8,0,0,1927,
"I2","H0","840","United States","1220","Logging","484","Mexico",1990,1990,"TRN","AHS",0.21,1.13,0.87,0,2.5,7,0,0,3262,
"I2","H0","840","United States","1220","Logging","484","Mexico",1990,1990,"TRN","MFN",0.21,1.13,0.87,0,2.5,7,0,0,3262,
"I2","H0","840","United States","1220","Logging","484","Mexico",1991,1991,"CMT","AHS",0.16,1.24,0.79,0,2.5,9,0,0,17904.82,
"I2","H0","840","United States","1220","Logging","484","Mexico",1991,1991,"CMT","MFN",0.16,1.24,0.79,0,2.5,9,0,0,17904.82,
"I2","H0","840","United States","1220","Logging","484","Mexico",1992,1992,"CMT","AHS",0.31,1.24,1,0,2.5,5,0,0,20936.356,
"I2","H0","840","United States","1220","Logging","484","Mexico",1992,1992,"CMT","MFN",0.31,1.24,1,0,2.5,5,0,0,20936.356,
"I2","H0","840","United States","1220","Logging","484","Mexico",1993,1993,"CMT","AHS",0.18,0.81,0.83,0,2.5,8,0,0,19096.911,
"I2","H0","840","United States","1220","Logging","484","Mexico",1993,1993,"CMT","MFN",0.18,0.81,0.83,0,2.5,8,0,0,19096.911,
"I2","H0","840","United States","1220","Logging","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,9,0,0,7511.391,
"I2","H0","840","United States","1220","Logging","484","Mexico",1995,1995,"CMT","BND",0,0,0,0,0,10,0,0,7511.391,100
"I2","H0","840","United States","1220","Logging","484","Mexico",1995,1995,"CMT","MFN",0.14,0.7,0.69,0,2.2,9,0,0,7511.391,
"I2","H0","840","United States","1220","Logging","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,4753.376,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1989,1989,"TRN","AHS",0.8,0.14,3.48,0,15,69,0,0,362725,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1989,1989,"TRN","MFN",0.8,0.14,3.48,0,15,69,0,0,362725,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1990,1990,"TRN","AHS",0.91,0.25,3.59,0,15,58,0,0,248343,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1990,1990,"TRN","MFN",0.91,0.25,3.59,0,15,58,0,0,248343,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1991,1991,"CMT","AHS",0.88,0.35,3.63,0,15,60,0,0,252183.718,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1991,1991,"CMT","MFN",0.88,0.35,3.63,0,15,60,0,0,252183.718,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1992,1992,"CMT","AHS",0.99,0.43,3.64,0,15,59,0,0,208530.25,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1992,1992,"CMT","MFN",0.99,0.43,3.64,0,15,59,0,0,208530.25,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1993,1993,"CMT","AHS",1.05,0.26,3.8,0,15,53,0,0,268201.719,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1993,1993,"CMT","MFN",1.05,0.26,3.8,0,15,53,0,0,268201.719,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,64,0,0,438340.557,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1995,1995,"CMT","BND",0.64,0.1,2.84,0,15,84,2,2,438340.557,100
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1995,1995,"CMT","MFN",0.85,0.25,3.44,0,15,64,0,0,438340.557,
"I2","H0","840","United States","1301","Ocean and coastal fishing","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,7,,0,46417.429,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1989,1989,"TRN","AHS",0,0,0,0,0,1,0,0,1482,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1989,1989,"TRN","MFN",0,0,0,0,0,1,0,0,1482,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,1,0,0,2707,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1990,1990,"TRN","MFN",0,0,0,0,0,1,0,0,2707,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,1,0,0,2589.467,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1991,1991,"CMT","MFN",0,0,0,0,0,1,0,0,2589.467,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1992,1992,"CMT","AHS",0,0,0,0,0,1,0,0,754.398,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1992,1992,"CMT","MFN",0,0,0,0,0,1,0,0,754.398,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,1,0,0,643.41,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1993,1993,"CMT","MFN",0,0,0,0,0,1,0,0,643.41,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,1,0,0,165.809,
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1995,1995,"CMT","BND",0,0,0,0,0,1,0,0,165.809,100
"I2","H0","840","United States","1302","Fishing not elsewhere classified","484","Mexico",1995,1995,"CMT","MFN",0,0,0,0,0,1,0,0,165.809,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1989,1989,"TRN","AHS",0,0,0,0,0,2,0,0,1795,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1989,1989,"TRN","MFN",0,0,0,0,0,2,0,0,1795,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,1,0,0,270,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1990,1990,"TRN","MFN",0,0,0,0,0,1,0,0,270,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,2,0,0,97.719,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1993,1993,"CMT","MFN",0,0,0,0,0,2,0,0,97.719,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,2,0,0,46.033,
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1995,1995,"CMT","BND",0,0,0,0,0,2,0,0,46.033,100
"I2","H0","840","United States","2100","Coal mining","484","Mexico",1995,1995,"CMT","MFN",0,0,0,0,0,2,0,0,46.033,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1989,1989,"TRN","AHS",0,0,0,0,0,6,0,0,4070815,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1989,1989,"TRN","MFN",0,0,0,0,0,6,0,0,4070815,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,6,0,0,5148382,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1990,1990,"TRN","MFN",0,0,0,0,0,6,0,0,5148382,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,6,0,0,4621556.667,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1991,1991,"CMT","MFN",0,0,0,0,0,6,0,0,4621556.667,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1992,1992,"CMT","AHS",0,0,0,0,0,5,0,0,4582219.438,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1992,1992,"CMT","MFN",0,0,0,0,0,5,0,0,4582219.438,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,6,0,0,4471097.512,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1993,1993,"CMT","MFN",0,0,0,0,0,6,0,0,4471097.512,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,8,0,0,5680600.136,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1995,1995,"CMT","BND",0,0,0,0,0,8,0,0,5680600.136,85.71
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1995,1995,"CMT","MFN",0,0,0,0,0,8,0,0,5680600.136,
"I2","H0","840","United States","2200","Crude Petroleum and Natural Gas Production","484","Mexico",1995,1995,"CMT","PRF",,,,,,2,,0,5598770.176,
"I2","H0","840","United States","2301","Iron ore mining","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,1,0,0,2,
"I2","H0","840","United States","2301","Iron ore mining","484","Mexico",1990,1990,"TRN","MFN",0,0,0,0,0,1,0,0,2,
"I2","H0","840","United States","2301","Iron ore mining","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,1,0,0,5.25,
"I2","H0","840","United States","2301","Iron ore mining","484","Mexico",1991,1991,"CMT","MFN",0,0,0,0,0,1,0,0,5.25,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1989,1989,"TRN","AHS",0.63,0.02,2,0,5,12,0,0,58903,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1989,1989,"TRN","MFN",0.63,0.02,2,0,5,12,0,0,58903,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,14,0,0,170995,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1990,1990,"TRN","MFN",0,0,0,0,0,14,0,0,170995,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,8,0,0,106228.354,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1991,1991,"CMT","MFN",0,0,0,0,0,8,0,0,106228.354,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1992,1992,"CMT","AHS",0,0,0,0,0,9,0,0,91175.98,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1992,1992,"CMT","MFN",0,0,0,0,0,9,0,0,91175.98,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,7,0,0,39332.949,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1993,1993,"CMT","MFN",0,0,0,0,0,7,0,0,39332.949,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,12,0,0,152943.698,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1995,1995,"CMT","BND",0,0,0,0,0,12,0,0,152943.698,100
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1995,1995,"CMT","MFN",0,0,0,0,0,12,0,0,152943.698,
"I2","H0","840","United States","2302","Non-ferrous metal ore mining","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,128544.442,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1989,1989,"TRN","AHS",2.1,0.27,2.6,0,6,28,0,0,22365,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1989,1989,"TRN","MFN",2.1,0.27,2.6,0,6,28,0,0,22365,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1990,1990,"TRN","AHS",2.91,0.1,2.67,0,6,20,0,0,45299,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1990,1990,"TRN","MFN",2.91,0.1,2.67,0,6,20,0,0,45299,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1991,1991,"CMT","AHS",2.45,0.05,2.6,0,6,20,0,0,50703.009,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1991,1991,"CMT","MFN",2.45,0.05,2.6,0,6,20,0,0,50703.009,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1992,1992,"CMT","AHS",1.93,0.04,2.55,0,6,21,0,0,60998.844,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1992,1992,"CMT","MFN",1.93,0.04,2.55,0,6,21,0,0,60998.844,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1993,1993,"CMT","AHS",2.48,0.03,2.76,0,6,21,0,0,66412.001,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1993,1993,"CMT","MFN",2.48,0.03,2.76,0,6,21,0,0,66412.001,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,22,0,0,76381.7,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1995,1995,"CMT","BND",0.74,0.03,1.24,0,3,22,0,0,76381.7,100
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1995,1995,"CMT","MFN",2.12,0.06,2.39,0,5.4,22,0,0,76381.7,
"I2","H0","840","United States","2901","Stone quarrying, clay and sand pits","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,3,,0,4727.012,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1989,1989,"TRN","AHS",0,0,0,0,0,8,0,0,128213,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1989,1989,"TRN","MFN",0,0,0,0,0,8,0,0,128213,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1990,1990,"TRN","AHS",0.5,0,1.12,0,3,8,0,0,130899,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1990,1990,"TRN","MFN",0.5,0,1.12,0,3,8,0,0,130899,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,6,0,0,151625.303,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1991,1991,"CMT","MFN",0,0,0,0,0,6,0,0,151625.303,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1992,1992,"CMT","AHS",0,0,0,0,0,7,0,0,88257.9,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1992,1992,"CMT","MFN",0,0,0,0,0,7,0,0,88257.9,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,6,0,0,34008.847,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1993,1993,"CMT","MFN",0,0,0,0,0,6,0,0,34008.847,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,9,0,0,46815.093,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1995,1995,"CMT","BND",0.24,0.05,1.08,0,2.9,13,0,0,46815.093,100
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1995,1995,"CMT","MFN",0.74,0,1.82,0,5.2,9,0,0,46815.093,
"I2","H0","840","United States","2902","Chemical and fertilizer mineral mining","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,5848.642,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1989,1989,"TRN","AHS",0,0,0,0,0,1,0,0,17227,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1989,1989,"TRN","MFN",0,0,0,0,0,1,0,0,17227,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,1,0,0,32087,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1990,1990,"TRN","MFN",0,0,0,0,0,1,0,0,32087,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,1,0,0,28642.464,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1991,1991,"CMT","MFN",0,0,0,0,0,1,0,0,28642.464,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1992,1992,"CMT","AHS",0,0,0,0,0,1,0,0,30778.968,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1992,1992,"CMT","MFN",0,0,0,0,0,1,0,0,30778.968,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,1,0,0,30015.232,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1993,1993,"CMT","MFN",0,0,0,0,0,1,0,0,30015.232,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,1,0,0,32637.092,
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1995,1995,"CMT","BND",0,0,0,0,0,1,0,0,32637.092,100
"I2","H0","840","United States","2903","Salt mining","484","Mexico",1995,1995,"CMT","MFN",0,0,0,0,0,1,0,0,32637.092,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1989,1989,"TRN","AHS",1.35,7.06,3.49,0,13.5,19,0,0,33434,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1989,1989,"TRN","MFN",1.35,7.06,3.49,0,13.5,19,0,0,33434,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1990,1990,"TRN","AHS",1.25,6.83,3.23,0,13.5,20,0,0,32084,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1990,1990,"TRN","MFN",1.25,6.83,3.23,0,13.5,20,0,0,32084,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1991,1991,"CMT","AHS",1.35,5.3,3.49,0,13.5,17,0,0,21816.509,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1991,1991,"CMT","MFN",1.35,5.3,3.49,0,13.5,17,0,0,21816.509,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1992,1992,"CMT","AHS",1.14,6.58,3.48,0,13.5,16,0,0,14583.709,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1992,1992,"CMT","MFN",1.14,6.58,3.48,0,13.5,16,0,0,14583.709,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1993,1993,"CMT","AHS",1.14,2.13,3.48,0,13.5,16,0,0,16917.697,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1993,1993,"CMT","MFN",1.14,2.13,3.48,0,13.5,16,0,0,16917.697,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,15,0,0,73712.972,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1995,1995,"CMT","BND",0,0,0,0,0,17,0,0,73712.972,100
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1995,1995,"CMT","MFN",0.16,0,0.51,0,1.9,15,0,0,73712.972,
"I2","H0","840","United States","2909","Mining and quarrying not elsewhere classified","484","Mexico",1995,1995,"CMT","PRF",0,0,0,0,0,,,0,4120.871,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1989,1989,"TRN","AHS",1.06,0.13,2.77,0,10,18,0,0,18839,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1989,1989,"TRN","MFN",1.06,0.13,2.77,0,10,18,0,0,18839,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1990,1990,"TRN","AHS",1.99,0.89,3.74,0,10,27,0,0,28864,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1990,1990,"TRN","MFN",1.99,0.89,3.74,0,10,27,0,0,28864,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1991,1991,"CMT","AHS",3.06,0.78,3.98,0,10,43,0,0,24361.28,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1991,1991,"CMT","MFN",3.06,0.78,3.98,0,10,43,0,0,24361.28,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1992,1992,"CMT","AHS",2.16,0.69,3.9,0,10,41,0,0,25642.306,
"I2","H0","840","United States","3111","Slaughtering, preparing and preserving meat","484","Mexico",1992,1992,"CMT","MFN",2.16,0.69,3.9,0,10,41,0,0,25642.306,
